seed,rank,path,score,first_probability,second_probability
20260723,717,L36->L22,0.4890705049037933,0.6945478916168213,0.7041566371917725
20260723,718,L37->L22,0.4890704751014709,0.6945478916168213,0.7041565775871277
20260723,719,L10->L34,0.4890552759170532,0.7908058762550354,0.6184264421463013
20260723,720,L10->L35,0.4890552163124084,0.7908058762550354,0.6184263825416565
20260723,721,L13->L14,0.488985002040863,0.7250851392745972,0.6743828654289246
20260723,722,L21->L06,0.4888195693492889,0.8048298358917236,0.6073576807975769
20260723,723,L06->L25,0.4886811375617981,0.5765807628631592,0.8475502133369446
20260723,724,L06->L26,0.4886811375617981,0.5765807628631592,0.8475502133369446
20260723,725,L01->L15,0.4883024096488952,0.5599327683448792,0.8720732927322388
20260723,726,L13->L18,0.4883016347885132,0.7250851392745972,0.6734403967857361
20260723,727,L30->L36,0.488284707069397,0.7437325119972229,0.6565327048301697
20260723,728,L30->L37,0.488284707069397,0.7437325119972229,0.6565327048301697
20260723,729,L22->L20,0.4882622957229614,0.7440758347511292,0.6561996340751648
20260723,730,L11->L19,0.4882287979125976,0.6778505444526672,0.7202602624893188
20260723,731,L22->L14,0.4880687594413757,0.7440758347511292,0.655939519405365
20260723,732,L06->L16,0.487938642501831,0.5765807628631592,0.8462624549865723
20260723,733,L30->L20,0.4879345595836639,0.7437325119972229,0.6560618877410889
20260723,734,L18->L36,0.4879252910614013,0.8010093569755554,0.6091380715370178
20260723,735,L18->L37,0.4879252910614013,0.8010093569755554,0.6091380715370178
20260723,736,L28->L12,0.4877763390541076,0.8638166189193726,0.5646758079528809
20260723,737,L11->L25,0.4875051081180572,0.6778505444526672,0.719192624092102
20260723,738,L11->L26,0.4875051081180572,0.6778505444526672,0.719192624092102
20260723,739,L33->L30,0.4870800673961639,0.6697269678115845,0.7272815704345703
20260723,740,L32->L30,0.4870800375938415,0.6697269082069397,0.7272815704345703
20260723,741,L01->L18,0.4866314828395843,0.5599327683448792,0.8690891265869141
20260723,742,L34->L25,0.4862207770347595,0.5762024521827698,0.8438367247581482
20260723,743,L34->L26,0.4862207770347595,0.5762024521827698,0.8438367247581482
20260723,744,L35->L25,0.4862207770347595,0.5762024521827698,0.8438367247581482
20260723,745,L35->L26,0.4862207770347595,0.5762024521827698,0.8438367247581482
20260723,746,L31->L20,0.4860947728157043,0.7349534630775452,0.6613953113555908
20260723,747,L16->L34,0.4860779643058777,0.8342729806900024,0.5826365947723389
20260723,748,L16->L35,0.4860779643058777,0.8342729806900024,0.5826365947723389
20260723,749,L31->L36,0.4860160052776336,0.7349534630775452,0.6612881422042847
20260723,750,L31->L37,0.4860160052776336,0.7349534630775452,0.6612881422042847
20260723,751,L19->L14,0.485897958278656,0.7202150821685791,0.6746567487716675
20260723,752,L06->L27,0.4858254194259643,0.5765807628631592,0.8425973653793335
20260723,753,L13->L11,0.485589325428009,0.7250851392745972,0.6696997284889221
20260723,754,L33->L07,0.4853623211383819,0.6697269678115845,0.7247167229652405
20260723,755,L32->L07,0.4853622913360595,0.6697269082069397,0.7247167229652405
20260723,756,L33->L03,0.4849472641944885,0.6697269678115845,0.724096953868866
20260723,757,L32->L03,0.4849472045898437,0.6697269082069397,0.724096953868866
20260723,758,L18->L04,0.4843007624149322,0.8010093569755554,0.6046131253242493
20260723,759,L04->L02,0.483426958322525,0.6317688822746277,0.765195906162262
20260723,760,L36->L10,0.4832584857940674,0.6945478916168213,0.695788562297821
20260723,761,L37->L10,0.4832584857940674,0.6945478916168213,0.695788562297821
20260723,762,L21->L12,0.483027309179306,0.8048298358917236,0.6001607775688171
20260723,763,L01->L27,0.4829685389995575,0.5599327683448792,0.8625473976135254
20260723,764,L21->L05,0.4827174544334411,0.8048298358917236,0.5997757911682129
20260723,765,L20->L08,0.4826589822769165,0.7695387005805969,0.6272056102752686
20260723,766,L09->L38,0.4826256334781647,0.6046355366706848,0.7982091903686523
20260723,767,L01->L14,0.4824732542037964,0.5599327683448792,0.8616628050804138
20260723,768,L38->L20,0.4816641509532928,0.7881467938423157,0.6111350655555725
20260723,769,L36->L33,0.4815760850906372,0.6945478916168213,0.693366289138794
20260723,770,L37->L33,0.4815760850906372,0.6945478916168213,0.693366289138794
20260723,771,L36->L32,0.4815760552883148,0.6945478916168213,0.6933662295341492
20260723,772,L37->L32,0.4815760552883148,0.6945478916168213,0.6933662295341492
20260723,773,L08->L24,0.4813703000545501,0.6559687256813049,0.7338311672210693
20260723,774,L36->L19,0.481301337480545,0.6945478916168213,0.6929706931114197
20260723,775,L37->L19,0.481301337480545,0.6945478916168213,0.6929706931114197
20260723,776,L38->L36,0.4811858534812927,0.7881467938423157,0.6105282306671143
20260723,777,L38->L37,0.4811858534812927,0.7881467938423157,0.6105282306671143
20260723,778,L01->L21,0.4808130264282226,0.5599327683448792,0.858697772026062
20260723,779,L03->L02,0.4807495474815368,0.7540040016174316,0.6375954747200012
20260723,780,L05->L30,0.4802347421646118,0.6318522095680237,0.7600428462028503
20260723,781,L04->L30,0.4801002740859985,0.6317688822746277,0.7599302530288696
20260723,782,L03->L01,0.4799632430076599,0.7540040016174316,0.636552631855011
20260723,783,L29->L30,0.4799049198627472,0.6294892430305481,0.7623718976974487
20260723,784,L24->L21,0.4795235395431518,0.6864312291145325,0.6985747814178467
20260723,785,L04->L36,0.4790891706943512,0.6317688822746277,0.7583298087120056
20260723,786,L04->L37,0.4790891706943512,0.6317688822746277,0.7583298087120056
20260723,787,L05->L36,0.4786663055419922,0.6318522095680237,0.7575605511665344
20260723,788,L05->L37,0.4786663055419922,0.6318522095680237,0.7575605511665344
20260723,789,L08->L05,0.4785256683826446,0.6559687256813049,0.7294946312904358
20260723,790,L03->L05,0.4779817461967468,0.7540040016174316,0.633924663066864
20260723,791,L31->L19,0.4772089421749115,0.7349534630775452,0.649304986000061
20260723,792,L01->L25,0.476988822221756,0.5599327683448792,0.8518680334091187
20260723,793,L01->L26,0.476988822221756,0.5599327683448792,0.8518680334091187
20260723,794,L12->L06,0.4763283729553222,0.7638887166976929,0.6235572695732117
20260723,795,L36->L15,0.4760915637016296,0.6945478916168213,0.6854697465896606
20260723,796,L37->L15,0.4760915637016296,0.6945478916168213,0.6854697465896606
20260723,797,L06->L10,0.4760604798793793,0.5765807628631592,0.8256614208221436
20260723,798,L36->L18,0.4758641719818115,0.6945478916168213,0.6851423382759094
20260723,799,L37->L18,0.4758641719818115,0.6945478916168213,0.6851423382759094
20260723,800,L01->L20,0.4753559827804565,0.5599327683448792,0.8489518761634827
20260723,801,L28->L06,0.4753269851207733,0.8638166189193726,0.5502637624740601
20260723,802,L23->L09,0.4752861857414245,0.8595836162567139,0.5529260635375977
20260723,803,L28->L01,0.4751485884189605,0.8638166189193726,0.5500572323799133
20260723,804,L18->L05,0.4747212529182434,0.8010093569755554,0.5926538109779358
20260723,805,L29->L07,0.4744555056095123,0.6294892430305481,0.7537150382995605
20260723,806,L15->L19,0.4742259979248047,0.8128028512001038,0.5834453105926514
20260723,807,L03->L12,0.4741208553314209,0.7540040016174316,0.6288041472434998
20260723,808,L17->L01,0.4738353788852691,0.8476094603538513,0.5590255856513977
20260723,809,L01->L09,0.4736853837966919,0.5599327683448792,0.8459683060646057
20260723,810,L33->L21,0.4735405743122101,0.6697269678115845,0.7070651054382324
20260723,811,L32->L21,0.4735405147075653,0.6697269082069397,0.7070651054382324
20260723,812,L23->L13,0.4732944667339325,0.8595836162567139,0.5506089925765991
20260723,813,L38->L04,0.4728533327579498,0.7881467938423157,0.5999559164047241
20260723,814,L05->L31,0.4719312489032745,0.6318522095680237,0.7469013333320618
20260723,815,L04->L31,0.4718694686889648,0.6317688822746277,0.7469020485877991
20260723,816,L16->L31,0.4716019630432129,0.8342729806900024,0.5652849674224854
20260723,817,L02->L28,0.4710411727428436,0.5332152247428894,0.8833978176116943
20260723,818,L33->L19,0.4709767699241638,0.6697269678115845,0.703236997127533
20260723,819,L32->L19,0.4709767401218414,0.6697269082069397,0.703236997127533
20260723,820,L34->L27,0.4709111154079437,0.5762024521827698,0.8172667622566223
20260723,821,L35->L27,0.4709111154079437,0.5762024521827698,0.8172667622566223
20260723,822,L25->L12,0.4703001976013183,0.8368657231330872,0.5619781017303467
20260723,823,L26->L12,0.4703001976013183,0.8368657231330872,0.5619781017303467
20260723,824,L01->L12,0.47011399269104,0.5599327683448792,0.8395900726318359
20260723,825,L01->L10,0.4701097905635834,0.5599327683448792,0.8395825624465942
20260723,826,L04->L12,0.469771534204483,0.6317688822746277,0.7435812950134277
20260723,827,L12->L24,0.4697192311286926,0.7638887166976929,0.6149052977561951
20260723,828,L29->L31,0.469497412443161,0.6294892430305481,0.7458386421203613
20260723,829,L29->L19,0.4692550599575043,0.6294892430305481,0.7454536557197571
20260723,830,L07->L03,0.4691611230373382,0.7351940274238586,0.6381459832191467
20260723,831,L17->L09,0.4688721597194671,0.8476094603538513,0.5531700253486633
20260723,832,L23->L01,0.4684608876705169,0.8595836162567139,0.544985830783844
20260723,833,L06->L21,0.4684244096279144,0.5765807628631592,0.8124176859855652
20260723,834,L25->L34,0.4683148860931396,0.8368657231330872,0.5596057772636414
20260723,835,L25->L35,0.4683148860931396,0.8368657231330872,0.5596057772636414
20260723,836,L26->L34,0.4683148860931396,0.8368657231330872,0.5596057772636414
20260723,837,L26->L35,0.4683148860931396,0.8368657231330872,0.5596057772636414
20260723,838,L19->L23,0.4683142900466919,0.7202150821685791,0.650242269039154
20260723,839,L24->L19,0.4673036634922027,0.6864312291145325,0.6807727217674255
20260723,840,L38->L05,0.4670526683330536,0.7881467938423157,0.5925960540771484
20260723,841,L36->L11,0.4670048058032989,0.6945478916168213,0.6723867654800415
20260723,842,L37->L11,0.4670048058032989,0.6945478916168213,0.6723867654800415
20260723,843,L24->L10,0.4665939509868622,0.6864312291145325,0.6797388195991516
20260723,844,L06->L15,0.4664781391620636,0.5765807628631592,0.8090421557426453
20260723,845,L36->L14,0.466447502374649,0.6945478916168213,0.6715843677520752
20260723,846,L37->L14,0.466447502374649,0.6945478916168213,0.6715843677520752
20260723,847,L30->L19,0.466083288192749,0.7437325119972229,0.6266813278198242
20260723,848,L15->L30,0.4659685492515564,0.8128028512001038,0.5732860565185547
20260723,849,L05->L12,0.4653493762016296,0.6318522095680237,0.7364845275878906
20260723,850,L20->L04,0.4652888476848602,0.7695387005805969,0.6046334505081177
20260723,851,L12->L38,0.4648937284946441,0.7638887166976929,0.6085882782936096
20260723,852,L30->L08,0.4647398293018341,0.7437325119972229,0.6248749494552612
20260723,853,L09->L30,0.4644943475723266,0.6046355366706848,0.7682220339775085
20260723,854,L16->L01,0.4643228948116302,0.8342729806900024,0.5565599203109741
20260723,855,L20->L07,0.4639554619789123,0.7695387005805969,0.6029007434844971
20260723,856,L07->L05,0.4639002680778503,0.7351940274238586,0.6309902667999268
20260723,857,L14->L34,0.4638132452964782,0.7934112548828125,0.5845811367034912
20260723,858,L14->L35,0.4638132452964782,0.7934112548828125,0.5845811367034912
20260723,859,L33->L10,0.4637268781661987,0.6697269678115845,0.6924118399620056
20260723,860,L32->L10,0.4637268483638763,0.6697269082069397,0.6924118399620056
20260723,861,L05->L01,0.4633450508117676,0.6318522095680237,0.7333123683929443
20260723,862,L02->L23,0.4632484018802643,0.5332152247428894,0.868783175945282
20260723,863,L12->L09,0.4632165729999542,0.7638887166976929,0.6063927412033081
20260723,864,L16->L32,0.4628458619117737,0.8342729806900024,0.5547894835472107
20260723,865,L16->L33,0.4628458619117737,0.8342729806900024,0.5547894835472107
20260723,866,L23->L34,0.4627759754657745,0.8595836162567139,0.538372278213501
20260723,867,L23->L35,0.4627759754657745,0.8595836162567139,0.538372278213501
20260723,868,L22->L08,0.4624474048614502,0.7440758347511292,0.6215057373046875
20260723,869,L29->L24,0.4621406197547912,0.6294892430305481,0.7341517210006714
20260723,870,L05->L24,0.4621395766735077,0.6318522095680237,0.7314045429229736
20260723,871,L29->L16,0.4620589017868042,0.6294892430305481,0.7340219020843506
20260723,872,L04->L24,0.4620305001735687,0.6317688822746277,0.7313283681869507
20260723,873,L12->L30,0.4618217647075653,0.7638887166976929,0.6045668125152588
20260723,874,L06->L18,0.4616603851318359,0.5765807628631592,0.8006864190101624
20260723,875,L29->L03,0.4616468846797943,0.6294892430305481,0.733367383480072
20260723,876,L24->L29,0.4609966874122619,0.6864312291145325,0.6715846657752991
20260723,877,L17->L04,0.4609481990337372,0.8476094603538513,0.5438214540481567
20260723,878,L28->L02,0.4607725143432617,0.8638166189193726,0.5334147214889526
20260723,879,L06->L38,0.4606883525848388,0.5765807628631592,0.7990005612373352
20260723,880,L01->L13,0.4606502950191498,0.5599327683448792,0.8226885795593262
20260723,881,L31->L08,0.4605806469917297,0.7349534630775452,0.6266800165176392
20260723,882,L07->L34,0.4603956341743469,0.7351940274238586,0.6262233257293701
20260723,883,L07->L35,0.4603956341743469,0.7351940274238586,0.6262233257293701
20260723,884,L03->L04,0.4600965678691864,0.7540040016174316,0.6102043986320496
20260723,885,L34->L38,0.4598651528358459,0.5762024521827698,0.7980964779853821
20260723,886,L35->L38,0.4598651528358459,0.5762024521827698,0.7980964779853821
20260723,887,L15->L02,0.459473043680191,0.8128028512001038,0.5652945637702942
20260723,888,L24->L11,0.4591399431228637,0.6864312291145325,0.6688797473907471
20260723,889,L24->L22,0.4589933454990387,0.6864312291145325,0.6686661839485168
20260723,890,L15->L05,0.4589560031890869,0.8128028512001038,0.5646584630012512
20260723,891,L11->L08,0.4589503407478332,0.6778505444526672,0.6770671606063843
20260723,892,L25->L01,0.4582054316997528,0.8368657231330872,0.5475256443023682
20260723,893,L26->L01,0.4582054316997528,0.8368657231330872,0.5475256443023682
20260723,894,L24->L15,0.4580560028553009,0.6864312291145325,0.6673006415367126
20260723,895,L33->L29,0.4580225944519043,0.6697269678115845,0.6838945150375366
20260723,896,L32->L29,0.4580225646495819,0.6697269082069397,0.6838945150375366
20260723,897,L09->L24,0.4574484825134277,0.6046355366706848,0.756568968296051
20260723,898,L06->L08,0.4569575488567352,0.5765807628631592,0.7925300002098083
20260723,899,L14->L06,0.4567047953605652,0.7934112548828125,0.5756217837333679
20260723,900,L16->L04,0.456694096326828,0.8342729806900024,0.5474156737327576
20260723,901,L22->L28,0.456498235464096,0.7440758347511292,0.6135103702545166
20260723,902,L20->L05,0.4562159180641174,0.7695387005805969,0.5928433537483215
20260723,903,L31->L29,0.4561111032962799,0.7349534630775452,0.6205986142158508
20260723,904,L06->L14,0.4556024372577667,0.5765807628631592,0.7901797294616699
20260723,905,L14->L05,0.4554760754108429,0.7934112548828125,0.5740731358528137
20260723,906,L19->L08,0.455469012260437,0.7202150821685791,0.6324069499969482
20260723,907,L11->L04,0.4545263648033142,0.6778505444526672,0.6705406904220581
20260723,908,L01->L07,0.4545174241065979,0.5599327683448792,0.8117356896400452
20260723,909,L33->L22,0.4544795155525207,0.6697269678115845,0.6786041855812073
20260723,910,L32->L22,0.4544794857501983,0.6697269082069397,0.6786041855812073
20260723,911,L08->L32,0.4544622302055359,0.6559687256813049,0.6928108334541321
20260723,912,L08->L33,0.4544622302055359,0.6559687256813049,0.6928108334541321
20260723,913,L12->L34,0.4543883800506592,0.7638887166976929,0.5948358178138733
20260723,914,L12->L35,0.4543883800506592,0.7638887166976929,0.5948358178138733
20260723,915,L33->L15,0.4537374675273895,0.6697269678115845,0.6774961948394775
20260723,916,L32->L15,0.4537374377250671,0.6697269082069397,0.6774961948394775
20260723,917,L24->L18,0.453679472208023,0.6864312291145325,0.6609248518943787
20260723,918,L12->L31,0.4535053670406341,0.7638887166976929,0.5936799049377441
20260723,919,L23->L24,0.4534596502780914,0.8595836162567139,0.5275340676307678
20260723,920,L12->L04,0.4533462524414062,0.7638887166976929,0.5934715867042542
20260723,921,L09->L03,0.4532833397388458,0.6046355366706848,0.7496802806854248
20260723,922,L09->L31,0.4527479708194732,0.6046355366706848,0.7487948536872864
20260723,923,L22->L07,0.4526562988758087,0.7440758347511292,0.6083469986915588
20260723,924,L11->L05,0.4522596299648285,0.6778505444526672,0.6671966910362244
20260723,925,L15->L01,0.4520295262336731,0.8128028512001038,0.5561367273330688
20260723,926,L03->L34,0.4517425894737243,0.7540040016174316,0.5991249084472656
20260723,927,L03->L35,0.4517425894737243,0.7540040016174316,0.5991249084472656
20260723,928,L28->L13,0.4514052867889404,0.8638166189193726,0.5225707292556763
20260723,929,L33->L18,0.450883001089096,0.6697269678115845,0.6732340455055237
20260723,930,L32->L18,0.4508829414844513,0.6697269082069397,0.6732340455055237
20260723,931,L25->L02,0.450157880783081,0.8368657231330872,0.5379093289375305
20260723,932,L26->L02,0.450157880783081,0.8368657231330872,0.5379093289375305
20260723,933,L33->L11,0.4498730599880218,0.6697269678115845,0.6717260479927063
20260723,934,L32->L11,0.4498730003833771,0.6697269082069397,0.6717260479927063
20260723,935,L02->L25,0.4498676657676697,0.5332152247428894,0.8436887264251709
20260723,936,L02->L26,0.4498676657676697,0.5332152247428894,0.8436887264251709
20260723,937,L33->L14,0.4497144818305969,0.6697269678115845,0.6714892983436584
20260723,938,L32->L14,0.4497144520282745,0.6697269082069397,0.6714892983436584
20260723,939,L24->L14,0.4496679008007049,0.6864312291145325,0.6550807952880859
20260723,940,L13->L08,0.4495991170406341,0.7250851392745972,0.6200639009475708
20260723,941,L18->L12,0.4494566321372986,0.8010093569755554,0.5611128211021423
20260723,942,L22->L04,0.4486642479896545,0.7440758347511292,0.6029818654060364
20260723,943,L06->L07,0.4486321806907654,0.5765807628631592,0.77809077501297
20260723,944,L01->L38,0.4481230080127716,0.5599327683448792,0.8003157377243042
20260723,945,L01->L02,0.4479905068874359,0.5599327683448792,0.8000791072845459
20260723,946,L04->L13,0.4469166696071625,0.6317688822746277,0.7074053287506104
20260723,947,L30->L04,0.4468970596790313,0.7437325119972229,0.6008841395378113
20260723,948,L15->L12,0.4461140632629394,0.8128028512001038,0.5488588809967041
20260723,949,L01->L19,0.4460843205451965,0.5599327683448792,0.7966747879981995
20260723,950,L18->L34,0.4453854858875274,0.8010093569755554,0.5560303330421448
20260723,951,L18->L35,0.4453854858875274,0.8010093569755554,0.5560303330421448
20260723,952,L14->L27,0.445267766714096,0.7934112548828125,0.5612067580223083
20260723,953,L28->L09,0.4436947107315063,0.8638166189193726,0.5136445760726929
20260723,954,L14->L12,0.4434781372547149,0.7934112548828125,0.5589511394500732
20260723,955,L35->L30,0.4434356093406677,0.5762024521827698,0.769582986831665
20260723,956,L34->L30,0.4434355795383453,0.5762024521827698,0.7695829272270203
20260723,957,L13->L36,0.4433200359344482,0.7250851392745972,0.6114041209220886
20260723,958,L13->L37,0.4433200359344482,0.7250851392745972,0.6114041209220886
20260723,959,L31->L04,0.4427438974380493,0.7349534630775452,0.6024107933044434
20260723,960,L38->L12,0.4424315392971039,0.7881467938423157,0.561356782913208
20260723,961,L06->L20,0.4422473311424255,0.5765807628631592,0.767017126083374
20260723,962,L03->L08,0.4416573941707611,0.7540040016174316,0.5857493877410889
20260723,963,L09->L17,0.4412954449653625,0.6046355366706848,0.729853630065918
20260723,964,L30->L05,0.4411683082580566,0.7437325119972229,0.5931814312934875
20260723,965,L13->L20,0.4409237205982208,0.7250851392745972,0.6080992221832275
20260723,966,L25->L13,0.4408022463321686,0.8368657231330872,0.526729941368103
20260723,967,L26->L13,0.4408022463321686,0.8368657231330872,0.526729941368103
20260723,968,L09->L07,0.4400480985641479,0.6046355366706848,0.7277906537055969
20260723,969,L11->L38,0.4399789273738861,0.6778505444526672,0.6490795612335205
20260723,970,L22->L05,0.4399125874042511,0.7440758347511292,0.5912200808525085
20260723,971,L09->L16,0.4398576617240906,0.6046355366706848,0.7274757027626038
20260723,972,L06->L30,0.4397643506526947,0.5765807628631592,0.7627107501029968
20260723,973,L18->L01,0.4395777881145477,0.8010093569755554,0.5487798452377319
20260723,974,L03->L07,0.4395173788070678,0.7540040016174316,0.5829111933708191
20260723,975,L23->L02,0.4394136071205139,0.8595836162567139,0.511193573474884
20260723,976,L21->L01,0.4393824934959411,0.8048298358917236,0.5459321737289429
20260723,977,L14->L01,0.438567578792572,0.7934112548828125,0.552761971950531
20260723,978,L25->L09,0.4383487403392792,0.8368657231330872,0.5237981677055359
20260723,979,L26->L09,0.4383487403392792,0.8368657231330872,0.5237981677055359
20260723,980,L04->L06,0.4380179941654205,0.6317688822746277,0.6933199763298035
20260723,981,L19->L04,0.4379904866218567,0.7202150821685791,0.6081384420394897
20260723,982,L13->L04,0.4379439651966095,0.7250851392745972,0.6039897203445435
20260723,983,L20->L12,0.4378305673599243,0.7695387005805969,0.5689519643783569
20260723,984,L06->L11,0.4376359581947326,0.5765807628631592,0.7590193748474121
20260723,985,L06->L22,0.4376205503940582,0.5765807628631592,0.758992612361908
20260723,986,L34->L24,0.4375576078891754,0.5762024521827698,0.7593817114830017
20260723,987,L35->L24,0.4375576078891754,0.5762024521827698,0.7593817114830017
20260723,988,L02->L27,0.4375258982181549,0.5332152247428894,0.8205427527427673
20260723,989,L01->L22,0.4374206066131592,0.5599327683448792,0.7812020182609558
20260723,990,L22->L29,0.4370751678943634,0.7440758347511292,0.5874067544937134
20260723,991,L31->L05,0.4367565512657165,0.7349534630775452,0.5942642092704773
20260723,992,L14->L02,0.4365414679050445,0.7934112548828125,0.550208330154419
20260723,993,L04->L32,0.4363467693328857,0.6317688822746277,0.6906746625900269
20260723,994,L04->L33,0.4363467693328857,0.6317688822746277,0.6906746625900269
20260723,995,L29->L32,0.4362398386001587,0.6294892430305481,0.6930060386657715
20260723,996,L29->L33,0.4362398386001587,0.6294892430305481,0.6930060386657715
20260723,997,L05->L33,0.4361134469509125,0.6318522095680237,0.6902143359184265
20260723,998,L05->L32,0.4361134171485901,0.6318522095680237,0.6902142763137817
20260723,999,L19->L07,0.4350877106189728,0.7202150821685791,0.6041080355644226
20260723,1000,L38->L30,0.4349698722362518,0.7881467938423157,0.5518894195556641
20260723,1001,L18->L02,0.4348678588867187,0.8010093569755554,0.5428998470306396
20260723,1002,L36->L08,0.4336534440517425,0.6945478916168213,0.6243679523468018
20260723,1003,L37->L08,0.4336534440517425,0.6945478916168213,0.6243679523468018
20260723,1004,L11->L24,0.4333960711956024,0.6778505444526672,0.6393681764602661
20260723,1005,L06->L19,0.4324292540550232,0.5765807628631592,0.7499890327453613
20260723,1006,L05->L04,0.4322334825992584,0.6318522095680237,0.6840736865997314
20260723,1007,L12->L01,0.4318160712718963,0.7638887166976929,0.5652866363525391
20260723,1008,L38->L01,0.4317801296710968,0.7881467938423157,0.547842264175415
20260723,1009,L34->L31,0.4314993023872375,0.5762024521827698,0.7488675117492676
20260723,1010,L35->L31,0.4314993023872375,0.5762024521827698,0.7488675117492676
20260723,1011,L16->L09,0.4308772683143616,0.8342729806900024,0.5164703726768494
20260723,1012,L06->L31,0.4307722449302673,0.5765807628631592,0.7471151947975159
20260723,1013,L38->L34,0.4307344555854797,0.7881467938423157,0.5465155243873596
20260723,1014,L38->L35,0.4307344555854797,0.7881467938423157,0.5465155243873596
20260723,1015,L29->L14,0.4306503534317016,0.6294892430305481,0.684126615524292
20260723,1016,L19->L05,0.4302646815776825,0.7202150821685791,0.5974113941192627
20260723,1017,L05->L13,0.4293217957019806,0.6318522095680237,0.6794655323028564
20260723,1018,L14->L28,0.4293177723884582,0.7934112548828125,0.541103720664978
20260723,1019,L11->L30,0.429170548915863,0.6778505444526672,0.6331344842910767
20260723,1020,L21->L13,0.4291674196720123,0.8048298358917236,0.5332399606704712
20260723,1021,L17->L02,0.4288893640041351,0.8476094603538513,0.5059987902641296
20260723,1022,L07->L27,0.4288825392723083,0.7351940274238586,0.5833596587181091
20260723,1023,L06->L09,0.4288577437400818,0.5765807628631592,0.7437947392463684
20260723,1024,L06->L01,0.4284790456295013,0.5765807628631592,0.7431379556655884
20260723,1025,L03->L28,0.428360253572464,0.7540040016174316,0.5681140422821045
20260723,1026,L20->L28,0.4282343983650207,0.7695387005805969,0.5564819574356079
20260723,1027,L05->L06,0.427918791770935,0.6318522095680237,0.6772450804710388
20260723,1028,L13->L05,0.4279025197029114,0.7250851392745972,0.5901410579681396
20260723,1029,L12->L29,0.4278211593627929,0.7638887166976929,0.5600569248199463
20260723,1030,L36->L20,0.4277446568012237,0.6945478916168213,0.6158605813980103
20260723,1031,L37->L20,0.4277446568012237,0.6945478916168213,0.6158605813980103
20260723,1032,L34->L17,0.4272705912590027,0.5762024521827698,0.7415285706520081
20260723,1033,L35->L17,0.4272705912590027,0.5762024521827698,0.7415285706520081
20260723,1034,L09->L10,0.4267897307872772,0.6046355366706848,0.705862820148468
20260723,1035,L30->L29,0.4265674948692322,0.7437325119972229,0.5735496282577515
20260723,1036,L19->L12,0.4260289371013641,0.7202150821685791,0.5915301442146301
20260723,1037,L09->L21,0.4257893860340118,0.6046355366706848,0.7042083144187927
20260723,1038,L01->L30,0.4256893992424011,0.5599327683448792,0.7602509260177612
20260723,1039,L02->L38,0.4255565106868744,0.5332152247428894,0.7980952262878418
20260723,1040,L08->L29,0.4253236651420593,0.6559687256813049,0.6483901739120483
20260723,1041,L06->L24,0.4252752661705017,0.5765807628631592,0.7375814318656921
20260723,1042,L34->L16,0.4245823919773102,0.5762024521827698,0.7368631958961487
20260723,1043,L35->L16,0.4245823919773102,0.5762024521827698,0.7368631958961487
20260723,1044,L31->L34,0.4242568910121918,0.7349534630775452,0.5772567987442017
20260723,1045,L31->L35,0.4242568910121918,0.7349534630775452,0.5772567987442017
20260723,1046,L20->L34,0.423153281211853,0.7695387005805969,0.5498791337013245
20260723,1047,L20->L35,0.423153281211853,0.7695387005805969,0.5498791337013245
20260723,1048,L11->L31,0.4230129420757293,0.6778505444526672,0.6240504384040833
20260723,1049,L09->L19,0.4227719008922577,0.6046355366706848,0.6992177367210388
20260723,1050,L01->L36,0.4222959876060486,0.5599327683448792,0.7541905045509338
20260723,1051,L01->L37,0.4222959876060486,0.5599327683448792,0.7541905045509338
20260723,1052,L21->L09,0.4222918450832367,0.8048298358917236,0.5246970653533936
20260723,1053,L24->L08,0.4221165478229522,0.6864312291145325,0.6149436831474304
20260723,1054,L25->L06,0.4219385087490082,0.8368657231330872,0.5041890144348145
20260723,1055,L26->L06,0.4219385087490082,0.8368657231330872,0.5041890144348145
20260723,1056,L29->L17,0.4214362800121307,0.6294892430305481,0.6694892644882202
20260723,1057,L38->L02,0.4213548004627228,0.7881467938423157,0.534614622592926
20260723,1058,L29->L10,0.4210791289806366,0.6294892430305481,0.6689218878746033
20260723,1059,L16->L02,0.4210355579853058,0.8342729806900024,0.5046736001968384
20260723,1060,L20->L01,0.4210308194160461,0.7695387005805969,0.5471210479736328
20260723,1061,L22->L12,0.4207386672496795,0.7440758347511292,0.5654513239860535
20260723,1062,L22->L19,0.4201606512069702,0.7440758347511292,0.5646744966506958
20260723,1063,L24->L36,0.4197766184806824,0.6864312291145325,0.611534833908081
20260723,1064,L24->L37,0.4197766184806824,0.6864312291145325,0.611534833908081
20260723,1065,L29->L11,0.4193626046180725,0.6294892430305481,0.6661950349807739
20260723,1066,L18->L13,0.4192199110984802,0.8010093569755554,0.5233645439147949
20260723,1067,L09->L32,0.4189250469207763,0.6046355366706848,0.6928554773330688
20260723,1068,L09->L33,0.4189250469207763,0.6046355366706848,0.6928554773330688
20260723,1069,L11->L09,0.4189103543758392,0.6778505444526672,0.6179981231689453
20260723,1070,L01->L31,0.4182518720626831,0.5599327683448792,0.7469680309295654
20260723,1071,L30->L12,0.4181423485279083,0.7437325119972229,0.5622214078903198
20260723,1072,L14->L30,0.4180613458156585,0.7934112548828125,0.5269163250923157
20260723,1073,L30->L35,0.4172950088977813,0.7437325119972229,0.561082124710083
20260723,1074,L30->L34,0.417294979095459,0.7437325119972229,0.5610820651054382
