test_case,simulation_success,physical_fault_or_breaker_action_executed,schema_only,simulation_mode,trip_implementation,fault_configuration_status,measurement_extraction_status,training_ready_candidate,timeout_or_error_message,fault_type,fault_start_s,fault_clear_s,tripped_line,relay_operated,breaker_opened,min_voltage_pu,max_voltage_pu,min_frequency_hz,max_frequency_hz,max_speed_deviation,max_rotor_angle_separation_deg,signal_source_summary,unstable_flag,trip_time_s,note,source_model,scenario_id,target_bus_or_component,duration_s,label_family,label_source,export_status,training_ready_label_v2,formal_line_trip_label,handwired_line_trip_label,non_line_trip_label,source_smoke_scenario_id,schema_version,provenance_check_required,not_independent_physical_sample_until_verified,duplicate_measurement_group,label_id_v2,training_ready_candidate_smoke,output_summary_path,output_event_log_path,target_bus,line_id,bus_fault_label,temporary_smoke_candidate,candidate_not_formal_label,source_model_type,source_slx_modified,temporary_slx_committed,human_verified_injection_point,quality_review_passed_for_candidate_export,training_ready_label_candidate,selected_fault_block_path,selected_injection_block_path,dynamic_stress_score,phasor_rms_not_emt,generator_speed_proxy_not_direct_frequency,temporary_bus_fault_not_engineering_grade_protection,labels_exported_this_round,gcn_trained,reranker_retrained,old_formal_gate,previous_v2_plus_b39_count,num_new_b26_bus_fault_candidates,num_v2_plus_b39_b26_candidate_labels,b39_status,l12_excluded,nf06_provenance_warning_preserved,gcn_usefulness_audit_run,previous_candidate_count,num_new_all_remaining_bus_fault_candidates,num_v2_plus_all_bus_fault_candidate_labels,b39_b26_status
b14_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.45140219159943,1.0635,49.9925870552179,50.2837473510252,0.00567494702050486,67.36757864976,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B14 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B14_TEMP_LOCAL_ONLY,BF_B14_TEMP_SMOKE,B14,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B14_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b14_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B14_summary.csv,,B14,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B14_TEMP,Grid/Fault_B14_TEMP,0.4512978762729962,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b15_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.599406107544658,1.0635,49.9925870435181,50.2891011310327,0.00578202262065486,73.8974096997215,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B15 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B15_TEMP_LOCAL_ONLY,BF_B15_TEMP_SMOKE,B15,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B15_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b15_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B15_summary.csv,,B15,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B15_TEMP,Grid/Fault_B15_TEMP,0.4102318305303329,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b17_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.570859222408653,1.0635,49.9925864396954,50.3243173253839,0.00648634650767854,75.4414856721543,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B17 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B17_TEMP_LOCAL_ONLY,BF_B17_TEMP_SMOKE,B17,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B17_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b17_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B17_summary.csv,,B17,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B17_TEMP,Grid/Fault_B17_TEMP,0.444829406625578,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b18_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.666100118641434,1.0635,49.9925865923024,50.2691454980597,0.00538290996119306,70.7373479193739,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B18 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B18_TEMP_LOCAL_ONLY,BF_B18_TEMP_SMOKE,B18,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B18_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b18_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B18_summary.csv,,B18,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B18_TEMP,Grid/Fault_B18_TEMP,0.37040658545803307,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b19_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.196611316999733,1.0635,49.9925852735514,50.3996372145721,0.00799274429144115,88.4225216592455,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B19 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B19_TEMP_LOCAL_ONLY,BF_B19_TEMP_SMOKE,B19,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B19_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b19_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B19_summary.csv,,B19,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B19_TEMP,Grid/Fault_B19_TEMP,0.6391974748099927,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b20_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.146485909322149,1.0635,49.9925854675287,50.3754140836783,0.00750828167356565,87.9181495527854,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B20 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B20_TEMP_LOCAL_ONLY,BF_B20_TEMP_SMOKE,B20,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B20_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b20_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B20_summary.csv,,B20,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B20_TEMP,Grid/Fault_B20_TEMP,0.6404359189645643,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b21_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.47048591136055,1.0635,49.9925855749953,50.3158514310903,0.00631702862180528,73.3871497478719,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B21 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B21_TEMP_LOCAL_ONLY,BF_B21_TEMP_SMOKE,B21,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B21_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b21_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B21_summary.csv,,B21,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B21_TEMP,Grid/Fault_B21_TEMP,0.47217463873012394,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b22_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.241208164022292,1.0635,49.9925840388992,50.3364546189401,0.00672909237880281,71.7276616441695,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B22 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B22_TEMP_LOCAL_ONLY,BF_B22_TEMP_SMOKE,B22,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B22_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b22_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B22_summary.csv,,B22,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B22_TEMP,Grid/Fault_B22_TEMP,0.5639700467301346,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b23_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.358575662320523,1.0635,49.9925841309892,50.3791173567997,0.00758234713599459,71.5868452489337,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B23 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B23_TEMP_LOCAL_ONLY,BF_B23_TEMP_SMOKE,B23,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B23_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b23_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B23_summary.csv,,B23,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B23_TEMP,Grid/Fault_B23_TEMP,0.5504657392731165,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b24_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.547659043545634,1.0635,49.9925860046745,50.326591418836,0.00653182837671973,76.5097686225838,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B24 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B24_TEMP_LOCAL_ONLY,BF_B24_TEMP_SMOKE,B24,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B24_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b24_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B24_summary.csv,,B24,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B24_TEMP,Grid/Fault_B24_TEMP,0.45561461102751655,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b25_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.26646365123709,1.0635,49.8780955650307,50.3846381578049,0.00769276315609724,82.0542916272526,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B25 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B25_TEMP_LOCAL_ONLY,BF_B25_TEMP_SMOKE,B25,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B25_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b25_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B25_summary.csv,,B25,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B25_TEMP,Grid/Fault_B25_TEMP,0.5979239597815803,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b27_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.671787591776458,1.0635,49.9925866088402,50.3356673550943,0.00671334710188587,77.8678655481219,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B27 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B27_TEMP_LOCAL_ONLY,BF_B27_TEMP_SMOKE,B27,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B27_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b27_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B27_summary.csv,,B27,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B27_TEMP,Grid/Fault_B27_TEMP,0.4195779742985568,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b28_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.437266185692279,1.0635,49.9925852035462,50.3819463658952,0.00763892731790472,86.4485729123849,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B28 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B28_TEMP_LOCAL_ONLY,BF_B28_TEMP_SMOKE,B28,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B28_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b28_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B28_summary.csv,,B28,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B28_TEMP,Grid/Fault_B28_TEMP,0.5412759427422474,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b29_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.247132074701431,1.0635,49.9925844363326,50.4351994197033,0.00870398839406628,92.4902495364096,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B29 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B29_TEMP_LOCAL_ONLY,BF_B29_TEMP_SMOKE,B29,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B29_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b29_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B29_summary.csv,,B29,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B29_TEMP,Grid/Fault_B29_TEMP,0.6491503405909943,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b30_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.0127678164746491,1.0635,49.8657256567853,50.1977573975399,0.00395514795079777,73.6151062664649,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B30 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B30_TEMP_LOCAL_ONLY,BF_B30_TEMP_SMOKE,B30,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B30_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b30_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B30_summary.csv,,B30,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B30_TEMP,Grid/Fault_B30_TEMP,0.5558681351530982,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b31_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.00665565065938958,1.0635,49.9926009619706,50.2599262356427,0.00519852471285298,60.9738632357618,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B31 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B31_TEMP_LOCAL_ONLY,BF_B31_TEMP_SMOKE,B31,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B31_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b31_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B31_summary.csv,,B31,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B31_TEMP,Grid/Fault_B31_TEMP,0.5843713123655729,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b32_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.00762329177101102,1.0635,49.9926009606025,50.2884228205863,0.0057684564117253,65.5793662206445,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B32 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B32_TEMP_LOCAL_ONLY,BF_B32_TEMP_SMOKE,B32,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B32_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b32_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B32_summary.csv,,B32,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B32_TEMP,Grid/Fault_B32_TEMP,0.6076726437286094,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b33_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.00731674389149178,1.0635,49.9926009572193,50.3601780901822,0.00720356180364345,80.0240555318231,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B33 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B33_TEMP_LOCAL_ONLY,BF_B33_TEMP_SMOKE,B33,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B33_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b33_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B33_summary.csv,,B33,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B33_TEMP,Grid/Fault_B33_TEMP,0.6704705155139787,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
b34_temporary_bus_fault_smoke,True,True,False,graphical_simulink_phasor_RMS,temporary_bus_fault,configured,voltage_speed_angle,True,,three_phase_bus_fault_temp_smoke,0.5,0.58,NO_LINE,False,False,0.004849476879389,1.0635,49.9926009553422,50.3651656154349,0.00730331230869807,87.9241012732882,voltage=generator_terminal_voltage_pu;speed=generator_rotor_velocity_pu;frequency=generator_speed_proxy;rotor_angle=generator_rotor_electrical_angle,True,0.5,B34 temporary bus-fault smoke candidate only; not formal label; not GCN training; not reranker retraining.,IEEE39BusSystem_dynamic_experiment_wrapper_bus_fault_B34_TEMP_LOCAL_ONLY,BF_B34_TEMP_SMOKE,B34,0.08,non_line_trip,all_remaining_bus_fault_batch_smoke_quality_review,candidate_only,True,False,False,True,BF_B34_TEMP_SMOKE,ieee39_dynamic_label_schema_v2_plus_all_bus_fault_candidates,False,False,,b34_bus_fault_candidate_001,True,results/gcn_search/ieee39_dynamic_fault_type_expansion/bus_fault_smoke/batch_bus_fault_expansion_all_remaining/batch_smoke_outputs/batch_smoke_B34_summary.csv,,B34,NO_LINE,True,True,True,temporary_local_lab_copy,False,False,True,True,True,Grid/Fault_B34_TEMP,Grid/Fault_B34_TEMP,0.6833537789841087,True,True,True,candidate_only,False,False,35 / 33 / 33,,,,,True,True,False,42,37,79,existing_candidate_labels_not_formal
