method,alpha,epsilon,budget_type,budget_label,K,search_budget_ratio,critical_hit_count,relay_cascade_hit_count,recall_critical,recall_relay_cascade,precision_at_k,captured_total_load_shed_mw,captured_total_load_shed_ratio,captured_relay_cascade_load_shed_mw,captured_relay_cascade_load_shed_ratio,mean_p_first_topk,median_p_first_topk,mean_p_second_topk,median_p_second_topk,num_low_p_first_high_p_second_hits,critical_hit_count_std,relay_cascade_hit_count_std,recall_critical_std,recall_relay_cascade_std,precision_at_k_std,captured_total_load_shed_mw_std,captured_total_load_shed_ratio_std,captured_relay_cascade_load_shed_mw_std,captured_relay_cascade_load_shed_ratio_std,mean_p_first_topk_std,median_p_first_topk_std,mean_p_second_topk_std,median_p_second_topk_std,num_low_p_first_high_p_second_hits_std
alpha_path_prob_a025_eps1em4,0.25,0.0001,fixed,1000,1000,0.030712530712530713,498.0,478.0,0.2839224629418472,0.2909312233718807,0.498,17862.829614180067,0.3057223077186306,17153.701912728182,0.309228544027769,0.32026835281700006,0.17972817,0.897296450316906,0.947818249464035,27.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em4,0.25,0.0001,percent,5%,1628,0.05,804.0,754.0,0.4583808437856328,0.45891661594643945,0.49385749385749383,28231.49400938664,0.48318198657858924,26542.810638466246,0.4784853281172764,0.2404052187972973,0.106764235,0.8753974450344828,0.9383802115917206,258.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em4,0.25,0.0001,fixed,2000,2000,0.06142506142506143,967.0,909.0,0.5513112884834663,0.5532562385879489,0.4835,33775.27616270672,0.578063811575506,31909.39265235715,0.5752283140339044,0.21235902412900004,0.09838626,0.8608211417347192,0.9294770658016204,375.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em4,0.25,0.0001,percent,10%,3256,0.1,1369.0,1294.0,0.7805017103762828,0.7875836883749239,0.42045454545454547,46535.55324377003,0.7964559387251157,44314.50393579791,0.7988543581494595,0.16896554421025797,0.063076794,0.7856687692106136,0.8406744599342346,611.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em4,0.25,0.0001,fixed,5000,5000,0.15356265356265356,1671.0,1585.0,0.9526795895096921,0.9646987218502739,0.3342,56131.05404807003,0.9606829236412021,53739.54600920518,0.9687589100991246,0.1503747168843088,0.043734573,0.6624042582824826,0.7260329127311707,736.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em4,0.25,0.0001,fixed,10000,10000,0.3071253071253071,1736.0,1639.0,0.9897377423033067,0.9975654290931223,0.1736,57962.05344210573,0.9920204761044267,55415.73071358631,0.9989753705631363,0.1445697063206067,0.04159362,0.39558853392899035,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,100,100,0.003071253071253071,62.0,60.0,0.03534777651083238,0.036518563603164945,0.62,2422.9061791407535,0.04146803639019327,2310.0321606956045,0.04164278272663618,0.8084139746,0.8333731,0.9721825551986695,0.9857374131679535,0.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,percent,0.5%,163,0.005006142506142506,90.0,84.0,0.05131128848346636,0.05112598904443092,0.5521472392638037,3395.0722306117955,0.05810665721124725,3113.794160448861,0.05613214217762002,0.7548133747239264,0.6986891,0.9479287142402555,0.9711035490036012,0.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,percent,1%,326,0.010012285012285013,174.0,165.0,0.09920182440136831,0.10042604990870359,0.5337423312883436,6392.610834145583,0.10940952686525507,6055.095944923029,0.10915477676615416,0.5973628853067484,0.58190414,0.920937326239662,0.9652899205684662,0.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,500,500,0.015356265356265357,264.0,253.0,0.15051311288483465,0.15398660986001217,0.528,9626.724030450823,0.16476137039472713,9236.922053075552,0.1665133259457617,0.47840740895,0.44212142,0.9140232290029526,0.9605904817581177,0.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,percent,2%,651,0.019993857493857493,333.0,317.0,0.18985176738882553,0.1929397443700548,0.511520737327189,12213.122106734678,0.20902757041114722,11614.562307731361,0.2093748748936002,0.4106320269708141,0.2666303,0.9109586116538803,0.9587399959564208,0.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,1000,1000,0.030712530712530713,498.0,478.0,0.2839224629418472,0.2909312233718807,0.498,17862.829614180067,0.3057223077186306,17153.701912728182,0.309228544027769,0.320268352817,0.17972817,0.897296450316906,0.947818249464035,27.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,percent,5%,1628,0.05,804.0,754.0,0.4583808437856328,0.45891661594643945,0.49385749385749383,28231.49400938664,0.48318198657858924,26542.810638466246,0.4784853281172764,0.2404052187972973,0.106764235,0.8753974450344828,0.9383802115917206,258.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,2000,2000,0.06142506142506143,966.0,908.0,0.5507411630558723,0.5526475958612295,0.483,33743.97555737186,0.577528101752222,31878.092047022285,0.5746640602848225,0.212387111789,0.09838626,0.8606416824907065,0.9292486906051636,374.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,percent,10%,3256,0.1,1368.0,1293.0,0.7799315849486887,0.7869750456482045,0.4201474201474201,46504.252638435166,0.7959202289018317,44283.203330463046,0.7982901044003777,0.1694377767007678,0.063076794,0.7849376377963098,0.8400554656982422,609.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,5000,5000,0.15356265356265356,1665.0,1579.0,0.9492588369441277,0.9610468654899574,0.333,55895.61364499038,0.9566533614209716,53504.10560612553,0.964514642977075,0.151295275812866,0.043734573,0.6603204867765308,0.7222075760364532,731.0,,,,,,,,,,,,,,
alpha_path_prob_a025_eps1em6,0.25,1e-06,fixed,10000,10000,0.3071253071253071,1736.0,1639.0,0.9897377423033067,0.9975654290931223,0.1736,57962.05344210573,0.9920204761044267,55415.73071358631,0.9989753705631363,0.1448702328379079,0.04159362,0.39531309977713974,0.24608338624238965,743.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,100,100,0.003071253071253071,56.0,53.0,0.03192702394526796,0.03225806451612903,0.56,2097.6910372170814,0.035901979620832386,1963.168557355594,0.03538989763030201,0.8717998199,0.88282883,0.945478595495224,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,percent,0.5%,163,0.005006142506142506,92.0,85.0,0.052451539338654506,0.051734631771150334,0.5644171779141104,3341.781146287436,0.05719458036606824,3069.6626209690307,0.05533658610648846,0.7997201092024541,0.8333731,0.9262861156024815,0.9639658331871032,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,percent,1%,326,0.010012285012285013,153.0,143.0,0.08722919042189281,0.08703590992087644,0.46932515337423314,5462.817110637176,0.09349610838716381,5104.529925309754,0.09201899186428542,0.6727408416871166,0.67878693,0.8728227570561543,0.9380119740962982,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,500,500,0.015356265356265357,236.0,225.0,0.1345496009122007,0.13694461351186854,0.472,8449.990169630018,0.14462157175861368,8060.188192254746,0.14530042972423,0.5639960308199999,0.5572419,0.8513001394271851,0.9280478656291962,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,percent,2%,651,0.019993857493857493,301.0,288.0,0.17160775370581527,0.17528910529519173,0.46236559139784944,10687.056582865986,0.18290896077515684,10232.88559435567,0.18446748868810645,0.4938022124147465,0.4987751,0.8418000920485424,0.9164307117462158,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,1000,1000,0.030712530712530713,454.0,431.0,0.2588369441277081,0.26232501521606816,0.454,16063.767645318363,0.2749313642494836,15297.531023287494,0.2757674856201623,0.39135840209,0.23810926,0.8307999639511109,0.9071221649646758,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,percent,5%,1628,0.05,705.0,664.0,0.40193842645381983,0.404138770541692,0.43304668304668303,24237.367355323437,0.41482251361852956,23049.459277361624,0.4155109357285257,0.3086493112555282,0.16112705,0.7912675538157509,0.879729300737381,117.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,2000,2000,0.06142506142506143,847.0,791.0,0.4828962371721779,0.48143639683505784,0.4235,28929.753465434016,0.4951326963429424,27272.07334988591,0.4916316942843786,0.2789109519135,0.13911878,0.7716603215485811,0.8487057387828827,215.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,percent,10%,3256,0.1,1200.0,1123.0,0.6841505131128849,0.6835057821059038,0.36855036855036855,40551.607921720024,0.6940407216160089,38305.4859268819,0.6905302250038922,0.22356064904576164,0.09872349,0.7075997449169324,0.7928682863712311,454.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,5000,5000,0.15356265356265356,1492.0,1404.0,0.8506271379703535,0.8545343883140597,0.2984,50036.95929337284,0.856382499122623,47608.75825858624,0.8582396426248271,0.20470248252456,0.072983496,0.5991842840462923,0.6424093842506409,616.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps0,0.5,0.0,fixed,10000,10000,0.3071253071253071,1714.0,1618.0,0.9771949828962372,0.9847839318320146,0.1714,57312.02202963302,0.9808951892488099,54746.4859557929,0.9869109437062656,0.178822951797515,0.063076794,0.38398869073064995,0.23255992680788035,732.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,100,100,0.003071253071253071,58.0,55.0,0.0330672748004561,0.033475349969567865,0.58,2199.822559719247,0.037649960507656316,2065.3000798577596,0.03723101520150394,0.8650272716999998,0.88282883,0.9494608527421952,0.9712715446949005,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,percent,0.5%,163,0.005006142506142506,91.0,84.0,0.05188141391106044,0.05112598904443092,0.558282208588957,3320.132684871098,0.05682406697453331,3048.014159552692,0.054946330857896984,0.7968855684662576,0.8333731,0.9279430567121213,0.9655575156211852,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,percent,1%,326,0.010012285012285013,152.0,142.0,0.08665906499429875,0.08642726719415703,0.4662576687116564,5441.168649220836,0.09312559499562886,5082.8814638934155,0.09162873661569396,0.6708193989263803,0.67878693,0.8742643368938949,0.9384294748306274,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,500,500,0.015356265356265357,238.0,227.0,0.13568985176738882,0.13816189896530737,0.476,8501.507665587544,0.14550329364099213,8111.7056882122715,0.1462291318987199,0.5541125648,0.5572419,0.8598833479285241,0.9358833730220794,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,percent,2%,651,0.019993857493857493,306.0,292.0,0.17445838084378562,0.17772367620206939,0.4700460829493088,10940.096906979987,0.18723974562307322,10404.56669207237,0.18756237142269752,0.487557984265745,0.4987751,0.8484453068625543,0.9248352646827698,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,1000,1000,0.030712530712530713,464.0,441.0,0.2645381984036488,0.2684114424832623,0.464,16422.81235924987,0.2810764141037452,15656.575737219002,0.28223995871633545,0.38476480437500005,0.23462006,0.8384206350445748,0.9174080193042755,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,percent,5%,1628,0.05,721.0,680.0,0.411060433295325,0.4138770541692027,0.4428746928746929,24924.06873181956,0.4265754068650339,23688.68299931675,0.4270341755431062,0.3017780429183047,0.15912595,0.8023858028269517,0.8899724185466766,138.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,2000,2000,0.06142506142506143,876.0,820.0,0.49942987457240595,0.4990870359099209,0.438,30214.792738704706,0.5171261419850326,28412.991622584745,0.5121989454885956,0.2685456461555,0.12083286,0.7922172238752246,0.8809157907962799,257.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,percent,10%,3256,0.1,1312.0,1237.0,0.7480045610034207,0.7528910529519173,0.40294840294840295,44712.6190365917,0.7652564219254155,42505.06983590644,0.7662358204676043,0.20470438301317567,0.07876862,0.7531215470325412,0.832902729511261,582.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,5000,5000,0.15356265356265356,1648.0,1562.0,0.9395667046750285,0.9506999391357274,0.3296,55367.71836235033,0.9476184342829789,52965.1360143426,0.954798677117915,0.1791253427654826,0.05533804,0.6524930391713977,0.7344274520874023,743.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em2,0.5,0.01,fixed,10000,10000,0.3071253071253071,1735.0,1639.0,0.9891676168757126,0.9975654290931223,0.1735,57956.13102895952,0.9919191140104343,55415.73071358631,0.9989753705631363,0.165795511317619,0.048347544,0.3938760268168524,0.24626083672046656,743.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,100,100,0.003071253071253071,56.0,53.0,0.03192702394526796,0.03225806451612903,0.56,2097.6910372170814,0.03590197962083239,1963.168557355594,0.03538989763030201,0.8717998199,0.88282883,0.945478595495224,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,percent,0.5%,163,0.005006142506142506,92.0,85.0,0.052451539338654506,0.051734631771150334,0.5644171779141104,3341.781146287436,0.057194580366068254,3069.6626209690307,0.05533658610648846,0.7997201092024541,0.8333731,0.9262861156024815,0.9639658331871032,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,percent,1%,326,0.010012285012285013,153.0,143.0,0.08722919042189281,0.08703590992087644,0.46932515337423314,5462.817110637176,0.09349610838716384,5104.529925309753,0.0920189918642854,0.6727408416871166,0.67878693,0.8728227570561543,0.9380119740962982,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,500,500,0.015356265356265357,235.0,224.0,0.13397947548460662,0.1363359707851491,0.47,8382.308814332395,0.14346320544274804,7992.506836957124,0.14408034282619545,0.56195496494,0.5572419,0.8531529129743576,0.9283246695995331,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,percent,2%,651,0.019993857493857493,301.0,288.0,0.17160775370581527,0.17528910529519173,0.46236559139784944,10687.056582865986,0.18290896077515686,10232.885594355668,0.18446748868810642,0.4938022124147465,0.4987751,0.8418000920485424,0.9164307117462158,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,1000,1000,0.030712530712530713,454.0,431.0,0.2588369441277081,0.26232501521606816,0.454,16063.767645318363,0.27493136424948367,15297.531023287494,0.2757674856201623,0.39086544220999997,0.23810926,0.831283614218235,0.9071221649646758,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,percent,5%,1628,0.05,704.0,663.0,0.4013683010262258,0.4035301278149726,0.43243243243243246,24215.7188939071,0.4144520002269947,23027.81081594529,0.41512068047993433,0.3085369768058968,0.16112705,0.7918182742994746,0.8807196617126465,118.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,2000,2000,0.06142506142506143,850.0,794.0,0.4846066134549601,0.48326232501521604,0.425,29063.399779984033,0.4974200528583899,27405.71966443593,0.49404092673304983,0.27858620492349995,0.13911878,0.7731378322988749,0.850075751543045,218.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,percent,10%,3256,0.1,1206.0,1129.0,0.6875712656784493,0.6871576384662204,0.3703931203931204,40707.088032620166,0.6967017635301639,38460.96603778204,0.6933330537206049,0.22214304570961302,0.098554875,0.7108426880370596,0.7963814735412598,461.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,5000,5000,0.15356265356265356,1533.0,1445.0,0.8740022805017104,0.8794887401095557,0.3066,51529.8464293854,0.881933260689699,49101.64539459879,0.8851518110777721,0.20000567042474,0.070749365,0.6111281796805561,0.6718817949295044,656.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em3,0.5,0.001,fixed,10000,10000,0.3071253071253071,1736.0,1639.0,0.9897377423033067,0.9975654290931223,0.1736,57994.85157113329,0.99258181604394,55423.393084146956,0.9991134995631811,0.1758612332542986,0.057747267,0.3894785149719566,0.24530080705881116,743.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,100,100,0.003071253071253071,56.0,53.0,0.03192702394526796,0.03225806451612903,0.56,2097.6910372170814,0.035901979620832386,1963.168557355594,0.03538989763030201,0.8717998199,0.88282883,0.945478595495224,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,percent,0.5%,163,0.005006142506142506,92.0,85.0,0.052451539338654506,0.051734631771150334,0.5644171779141104,3341.781146287436,0.05719458036606825,3069.6626209690307,0.05533658610648846,0.7997201092024541,0.8333731,0.9262861156024815,0.9639658331871032,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,percent,1%,326,0.010012285012285013,153.0,143.0,0.08722919042189281,0.08703590992087644,0.46932515337423314,5462.817110637176,0.09349610838716382,5104.529925309754,0.09201899186428542,0.6727408416871166,0.67878693,0.8728227570561543,0.9380119740962982,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,500,500,0.015356265356265357,236.0,225.0,0.1345496009122007,0.13694461351186854,0.472,8449.990169630018,0.1446215717586137,8060.188192254746,0.14530042972423,0.5639960308199999,0.5572419,0.8513001394271851,0.9280478656291962,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,percent,2%,651,0.019993857493857493,301.0,288.0,0.17160775370581527,0.17528910529519173,0.46236559139784944,10687.056582865986,0.18290896077515684,10232.88559435567,0.18446748868810645,0.4938022124147465,0.4987751,0.8418000920485424,0.9164307117462158,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,1000,1000,0.030712530712530713,454.0,431.0,0.2588369441277081,0.26232501521606816,0.454,16063.767645318363,0.2749313642494836,15297.531023287494,0.2757674856201623,0.39135840209,0.23810926,0.8307999639511109,0.9071221649646758,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,percent,5%,1628,0.05,705.0,664.0,0.40193842645381983,0.404138770541692,0.43304668304668303,24237.367355323437,0.41482251361852956,23049.459277361628,0.41551093572852577,0.3086493112555282,0.16112705,0.7912675538157509,0.879729300737381,117.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,2000,2000,0.06142506142506143,847.0,791.0,0.4828962371721779,0.48143639683505784,0.4235,28929.753465434016,0.4951326963429425,27272.07334988591,0.4916316942843786,0.2789109519135,0.13911878,0.7716603215485811,0.8487057387828827,215.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,percent,10%,3256,0.1,1200.0,1123.0,0.6841505131128849,0.6835057821059038,0.36855036855036855,40551.607921720024,0.6940407216160089,38305.4859268819,0.6905302250038922,0.22348932423310805,0.09872349,0.7079929657651144,0.7936517298221588,454.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,5000,5000,0.15356265356265356,1493.0,1405.0,0.8511972633979475,0.855143031040779,0.2986,50058.60775478918,0.8567530125141579,47630.406720002575,0.8586298978734185,0.20404394627880001,0.072983466,0.6000267312988639,0.6456069350242615,617.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em4,0.5,0.0001,fixed,10000,10000,0.3071253071253071,1724.0,1628.0,0.9828962371721779,0.9908703590992087,0.1724,57638.89385611924,0.9864896001724993,55073.35778227913,0.9928034384868256,0.1782083361032605,0.058685966,0.385699820465222,0.2347510308027267,739.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,100,100,0.003071253071253071,56.0,53.0,0.03192702394526796,0.03225806451612903,0.56,2097.6910372170814,0.035901979620832386,1963.168557355594,0.03538989763030201,0.8717998199,0.88282883,0.945478595495224,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,percent,0.5%,163,0.005006142506142506,92.0,85.0,0.052451539338654506,0.051734631771150334,0.5644171779141104,3341.781146287436,0.05719458036606824,3069.6626209690307,0.05533658610648846,0.7997201092024541,0.8333731,0.9262861156024815,0.9639658331871032,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,percent,1%,326,0.010012285012285013,153.0,143.0,0.08722919042189281,0.08703590992087644,0.46932515337423314,5462.817110637176,0.09349610838716381,5104.529925309754,0.09201899186428542,0.6727408416871166,0.67878693,0.8728227570561543,0.9380119740962982,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,500,500,0.015356265356265357,236.0,225.0,0.1345496009122007,0.13694461351186854,0.472,8449.990169630018,0.14462157175861368,8060.188192254746,0.14530042972423,0.5639960308199999,0.5572419,0.8513001394271851,0.9280478656291962,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,percent,2%,651,0.019993857493857493,301.0,288.0,0.17160775370581527,0.17528910529519173,0.46236559139784944,10687.056582865986,0.18290896077515684,10232.88559435567,0.18446748868810645,0.4938022124147465,0.4987751,0.8418000920485424,0.9164307117462158,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,1000,1000,0.030712530712530713,454.0,431.0,0.2588369441277081,0.26232501521606816,0.454,16063.767645318363,0.2749313642494836,15297.531023287494,0.2757674856201623,0.39135840208999995,0.23810926,0.8307999639511109,0.9071221649646758,0.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,percent,5%,1628,0.05,705.0,664.0,0.40193842645381983,0.404138770541692,0.43304668304668303,24237.367355323437,0.41482251361852956,23049.459277361624,0.4155109357285257,0.3086493112555282,0.16112705,0.7912675538157509,0.879729300737381,117.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,2000,2000,0.06142506142506143,847.0,791.0,0.4828962371721779,0.48143639683505784,0.4235,28929.753465434016,0.4951326963429424,27272.07334988591,0.4916316942843786,0.27891095191349996,0.13911878,0.7716603215485811,0.8487057387828827,215.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,percent,10%,3256,0.1,1200.0,1123.0,0.6841505131128849,0.6835057821059038,0.36855036855036855,40551.607921720024,0.6940407216160089,38305.4859268819,0.6905302250038922,0.22356064904576164,0.09872349,0.7075997449169324,0.7928682863712311,454.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,5000,5000,0.15356265356265356,1492.0,1404.0,0.8506271379703535,0.8545343883140597,0.2984,50036.95929337284,0.856382499122623,47608.75825858624,0.8582396426248271,0.20470248252456,0.072983496,0.5991842840462923,0.6424093842506409,616.0,,,,,,,,,,,,,,
alpha_path_prob_a05_eps1em6,0.5,1e-06,fixed,10000,10000,0.3071253071253071,1714.0,1618.0,0.9771949828962372,0.9847839318320146,0.1714,57312.02202963302,0.9808951892488099,54746.4859557929,0.9869109437062656,0.178822951797515,0.063076794,0.38398869073064995,0.23255992680788035,732.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,100,100,0.003071253071253071,58.0,53.0,0.0330672748004561,0.03225806451612903,0.58,2145.8983139199163,0.03672704710458209,1969.8231142644831,0.035509858846519644,0.8912391137,0.95027333,0.9323399305343628,0.9692115783691406,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,percent,0.5%,163,0.005006142506142506,87.0,81.0,0.049600912200684154,0.049300060864272674,0.5337423312883436,3064.6627789158088,0.052451699836277,2873.9034799947017,0.051807650227131616,0.8292738231901842,0.8610104,0.9057127116647966,0.9495362639427184,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,percent,1%,326,0.010012285012285013,141.0,131.0,0.08038768529076397,0.07973219720024345,0.4325153374233129,4867.088480480796,0.08330021358666208,4508.801295153375,0.08127983492450996,0.7302601321165645,0.6986891,0.8238125873123942,0.8600262403488159,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,500,500,0.015356265356265357,222.0,211.0,0.1265678449258837,0.12842361533779673,0.444,7864.8485790337,0.13460687412766012,7485.785033809306,0.13494570552098156,0.62169684806,0.59134614,0.7953817477226257,0.8506251275539398,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,percent,2%,651,0.019993857493857493,279.0,266.0,0.15906499429874574,0.16189896530736458,0.42857142857142855,9782.120800459707,0.16742098592962668,9349.894001771125,0.1685498630961007,0.5539075507373272,0.5572419,0.7826179673182799,0.8515721559524536,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,1000,1000,0.030712530712530713,402.0,381.0,0.2291904218928164,0.23189287888009738,0.402,14049.357112216308,0.24045473035807619,13328.292028729862,0.24026815665736143,0.457427150331,0.32952484,0.7604181630015373,0.8480756878852844,0.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,percent,5%,1628,0.05,616.0,579.0,0.35119726339794755,0.3524041387705417,0.3783783783783784,21007.12482781968,0.3595369165810167,19953.433131400634,0.35969909626330576,0.3713863683316953,0.19251317,0.7123791075492374,0.801125705242157,19.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,2000,2000,0.06142506142506143,743.0,697.0,0.42360319270239455,0.42422398052343274,0.3715,25219.00067939638,0.4316231667989673,23948.457365684844,0.43171710926181195,0.33932050863950003,0.18289208,0.6938573276028037,0.7891974151134491,111.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,percent,10%,3256,0.1,1037.0,963.0,0.5912200684150513,0.5861229458307973,0.31848894348894347,34992.02260247865,0.5988884254530413,32823.760697434765,0.5917115606662284,0.28999516727733415,0.13354996,0.6205714964742615,0.7109131217002869,312.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,5000,5000,0.15356265356265356,1317.0,1228.0,0.7508551881413911,0.7474132684114425,0.2634,44045.24542484142,0.7538343233496756,41598.697892093944,0.749896718974603,0.25117836588942,0.10501832,0.5366731598827988,0.5098983645439148,480.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps0,0.75,0.0,fixed,10000,10000,0.3071253071253071,1627.0,1530.0,0.927594070695553,0.931223371880706,0.1627,54418.43604428014,0.9313714685320138,51821.84179882689,0.9341885949643383,0.210103741805679,0.08018608,0.3614354011020158,0.19017693400382996,672.0,,,,,,,,,,,,,,
alpha_path_prob_a075_eps1em2,0.75,0.01,fixed,100,100,0.003071253071253071,59.0,54.0,0.033637400228050174,0.032866707242848445,0.59,2153.1705027379203,0.03685151060760073,1977.0953030824874,0.03564095406850307,0.888037616,0.95027333,0.9347629910707473,0.9692115783691406,0.0,,,,,,,,,,,,,,
