step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
1067,947,-102.18978517897699,102.18978517897699,12,N-1,1,342,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,32.62295131683349,1,0
1068,948,-100.1,100.1,"3,4",common_bus_N-2,2,399,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1069,949,-0.1,0.1,4,N-1,1,246,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1070,950,-101.2046691347357,101.2046691347357,"8,16",common_bus_N-2,2,1739,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,25.79399456977844,1,0
1071,951,-105.95829567632416,105.95829567632416,"9,12",common_bus_N-2,2,1913,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,8.331879436969757,1,0
1072,952,-105.19674866961972,105.19674866961972,"8,14",common_bus_N-2,2,1019,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,58.81051576137543,1,0
1073,953,-100.1,100.1,"10,17",common_bus_N-2,2,1458,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,3.125383824110031,1,0
1074,954,-100.1,100.1,"10,11",common_bus_N-2,2,120,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1075,955,-108.87831004430575,108.87831004430575,"1,9",common_bus_N-2,2,1877,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,47.940219926834104,1,0
1076,956,-100.1,100.1,"2,5",common_bus_N-2,2,1263,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,9.867105102539071,1,0
1078,957,-102.2085301385967,102.2085301385967,19,N-1,1,1202,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,3.6185478568077087,2,0
1080,958,-108.38453832264702,108.38453832264702,11,N-1,1,738,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,10,95.33274245262146,2,0
1081,959,-102.18978517897699,102.18978517897699,18,N-1,1,106,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,34.98663644790649,1,0
1082,960,-103.05544664514919,103.05544664514919,"8,15",common_bus_N-2,2,52,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1083,961,-103.05544664514919,103.05544664514919,"0,4",common_bus_N-2,2,1955,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1084,962,-0.1,0.1,"18,19",common_bus_N-2,2,1769,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1085,963,-104.05928109867762,104.05928109867762,"5,7",common_bus_N-2,2,994,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,11.674006605148321,1,0
1086,964,-104.07858504229664,104.07858504229664,"7,8",common_bus_N-2,2,72,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,17.442157542705537,1,0
1088,965,-111.13066019282306,111.13066019282306,"3,8",common_bus_N-2,2,488,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,14,68.75615953207016,2,0
1090,966,-104.15544664514918,104.15544664514918,"10,11",common_bus_N-2,2,170,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,2,0
1091,967,-103.05544664514919,103.05544664514919,"0,4",common_bus_N-2,2,816,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1092,968,-104.0345695982812,104.0345695982812,"6,7",common_bus_N-2,2,492,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,3.339556783437729,1,0
1093,969,-106.97451762330479,106.97451762330479,"6,9",common_bus_N-2,2,1516,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,30.67660880088806,1,0
1094,970,-103.1650991548017,103.1650991548017,"12,18",common_bus_N-2,2,406,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,36.32625212669373,1,0
1095,971,-100.1,100.1,"7,13",common_bus_N-2,2,477,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1096,972,-0.1,0.1,"5,8",common_bus_N-2,2,1371,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1097,973,-103.1693462590488,103.1693462590488,"4,9",common_bus_N-2,2,1316,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,28.76154065132141,1,0
1098,974,-107.09607072570464,107.09607072570464,3,N-1,1,703,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,75.72571663856506,1,0
1099,975,-107.0648048257378,107.0648048257378,"1,6",common_bus_N-2,2,1853,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,59.19084521532058,1,0
1100,976,-100.1,100.1,"0,1",common_bus_N-2,2,1747,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1102,977,-106.24927734305551,106.24927734305551,"6,8",common_bus_N-2,2,1763,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,9,32.41135901212692,2,0
1103,978,-100.1,100.1,"0,1",common_bus_N-2,2,1704,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1104,979,-103.92105608476768,103.92105608476768,"5,8",common_bus_N-2,2,656,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0,0
1105,980,-104.99057106344212,104.99057106344212,"3,6",common_bus_N-2,2,265,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,3.106086403131485,1,0
1106,981,-102.08013266932447,102.08013266932447,"0,3",common_bus_N-2,2,569,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1107,982,-104.02105608476768,104.02105608476768,"3,7",common_bus_N-2,2,262,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1108,983,-100.1,100.1,"0,1",common_bus_N-2,2,1141,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1109,984,-105.12570619857725,105.12570619857725,14,N-1,1,1208,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,40.54063665866852,1,0
1110,985,-107.83701400998507,107.83701400998507,"4,9",common_bus_N-2,2,1864,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,42.38149446249008,0,0
1111,986,-100.12355212355213,100.12355212355213,"18,19",common_bus_N-2,2,1176,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.813685822486877,1,0
1112,987,-105.11602934518588,105.11602934518588,"6,7",common_bus_N-2,2,180,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,36.99379920959473,1,0
1113,988,-100.1,100.1,"6,7",common_bus_N-2,2,1238,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1114,989,-106.17696804983389,106.17696804983389,"6,7",common_bus_N-2,2,633,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,75.96578806638718,1,0
1115,990,-102.08013266932447,102.08013266932447,"12,19",common_bus_N-2,2,1502,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1116,991,-103.05544664514919,103.05544664514919,"1,6",common_bus_N-2,2,314,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1117,992,-104.02105608476768,104.02105608476768,"2,3",common_bus_N-2,2,1664,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1119,993,-104.3083539276123,104.3083539276123,"5,6",common_bus_N-2,2,1079,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,7,30.342975229024887,2,0
1120,994,-104.02105608476768,104.02105608476768,"4,9",common_bus_N-2,2,1078,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1121,995,0.0,-0.0,"18,19",common_bus_N-2,2,1273,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
1122,996,-100.1,100.1,11,N-1,1,1617,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1123,997,-105.0480287767314,105.0480287767314,"2,4",common_bus_N-2,2,418,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,22.556010651588437,1,0
1124,998,-100.1,100.1,13,N-1,1,797,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1125,999,-107.00733615612332,107.00733615612332,"11,12",common_bus_N-2,2,1832,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,43.42160177230835,1,0
1126,1000,-105.01180658467763,105.01180658467763,"4,9",common_bus_N-2,2,787,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,8.444321930408478,1,0
1127,1001,-101.09968292794737,101.09968292794737,5,N-1,1,1886,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1.2723893165588436,1,0
1128,1002,-103.18865127835382,103.18865127835382,12,N-1,1,931,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,39.705272912979126,1,0
1129,1003,-0.1,0.1,"12,18",common_bus_N-2,2,1374,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1130,1004,-100.1,100.1,"2,5",common_bus_N-2,2,176,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1131,1005,-100.14826254826255,100.14826254826255,"15,16",common_bus_N-2,2,29,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,12.301348894834518,1,0
1132,1006,-104.02105608476768,104.02105608476768,6,N-1,1,1756,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1134,1007,-104.09019567989822,104.09019567989822,17,N-1,1,361,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,10.817691206932068,1,0
1135,1008,-102.08013266932447,102.08013266932447,"4,9",common_bus_N-2,2,1354,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1136,1009,-103.05544664514919,103.05544664514919,0,N-1,1,1017,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1137,1010,-100.1,100.1,"1,6",common_bus_N-2,2,722,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1138,1011,-100.1,100.1,"3,5",common_bus_N-2,2,672,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1139,1012,-0.1,0.1,15,N-1,1,1660,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1140,1013,-102.08013266932447,102.08013266932447,12,N-1,1,1446,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1142,1014,-105.31262543239454,105.31262543239454,"14,16",common_bus_N-2,2,1376,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,8,32.64042413234711,2,0
1143,1015,-100.1,100.1,"16,19",common_bus_N-2,2,205,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,13.475581181049348,1,0
1144,1016,-106.90888055766771,106.90888055766771,"3,7",common_bus_N-2,2,47,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,13.38132619857788,1,0
1145,1017,-100.1,100.1,"13,14",common_bus_N-2,2,1238,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1146,1018,-107.83662790959897,107.83662790959897,"3,6",common_bus_N-2,2,282,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,11.52467429637909,1,0
1147,1019,-100.1,100.1,"15,17",common_bus_N-2,2,568,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,8.38769781589508,1,0
1148,1020,-105.02555693729303,105.02555693729303,2,N-1,1,910,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,13.757619047164923,1,0
1149,1021,-102.08013266932447,102.08013266932447,"5,8",common_bus_N-2,2,889,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1150,1022,-105.92354664157513,105.92354664157513,2,N-1,1,1573,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
1152,1023,-110.13611747409644,110.13611747409644,"3,8",common_bus_N-2,2,1505,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,12,79.79840844869614,1,0
1153,1024,-100.15212355212356,100.15212355212356,"12,19",common_bus_N-2,2,552,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,12.083446025848389,1,0
1154,1025,-100.1,100.1,"10,17",common_bus_N-2,2,1491,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,3.454555869102478,1,0
1155,1026,-100.1,100.1,14,N-1,1,537,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1156,1027,-108.75514402113973,108.75514402113973,"7,8",common_bus_N-2,2,402,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,15.778127312660217,1,0
1157,1028,-102.08013266932447,102.08013266932447,11,N-1,1,294,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1158,1029,-103.05544664514919,103.05544664514919,16,N-1,1,265,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1159,1030,-104.04214217730288,104.04214217730288,"2,4",common_bus_N-2,2,444,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,6.351710820198065,1,0
1160,1031,-100.1,100.1,"14,16",common_bus_N-2,2,1209,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1161,1032,-100.1,100.1,"7,13",common_bus_N-2,2,1301,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1162,1033,-100.1,100.1,"2,5",common_bus_N-2,2,336,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.674444198608398,1,0
1163,1034,-100.1,100.1,13,N-1,1,1442,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1164,1035,-105.09095716382821,105.09095716382821,"9,12",common_bus_N-2,2,1359,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,25.902723789215088,1,0
1165,1036,-105.16161353448459,105.16161353448459,"5,7",common_bus_N-2,2,334,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,54.00813632011413,1,0
1166,1037,-104.9770575499286,104.9770575499286,"3,7",common_bus_N-2,2,1885,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
1167,1038,-107.80187887484993,107.80187887484993,"7,8",common_bus_N-2,2,1607,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,3.2819328010082245,1,0
1168,1039,-0.1,0.1,12,N-1,1,483,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1170,1040,-102.19501662508318,102.19501662508318,"14,15",common_bus_N-2,2,1881,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1171,1041,0.0,-0.0,19,N-1,1,1522,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1172,1042,-105.00104299095938,105.00104299095938,"3,5",common_bus_N-2,2,938,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,7.36024196147919,1,0
1173,1043,-105.0655971551728,105.0655971551728,"5,6",common_bus_N-2,2,424,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,28.601942873001107,1,0
1174,1044,-100.12355212355213,100.12355212355213,11,N-1,1,1323,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,5.86855057477951,1,0
1175,1045,-110.87913473289544,110.87913473289544,9,N-1,1,320,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,13,99.88913880586624,1,0
1176,1046,-100.1,100.1,"3,5",common_bus_N-2,2,929,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1177,1047,-104.9770575499286,104.9770575499286,0,N-1,1,68,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1178,1048,-0.1,0.1,"5,8",common_bus_N-2,2,1151,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1179,1049,-102.08013266932447,102.08013266932447,"2,4",common_bus_N-2,2,1715,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1180,1050,-0.1,0.1,15,N-1,1,4,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1181,1051,-100.12355212355213,100.12355212355213,"9,11",common_bus_N-2,2,1057,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.445294487476349,1,0
1182,1052,-102.95544664514918,102.95544664514918,"0,2",common_bus_N-2,2,1201,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0,0
1183,1053,-104.02105608476768,104.02105608476768,"6,7",common_bus_N-2,2,1292,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1184,1054,-100.1,100.1,13,N-1,1,945,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1185,1055,-100.12391430980804,100.12391430980804,"0,2",common_bus_N-2,2,1511,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.655981469154355,1,0
1186,1056,-105.11230860528211,105.11230860528211,"6,8",common_bus_N-2,2,433,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,43.07863602638244,1,0
1187,1057,-100.1,100.1,"8,15",common_bus_N-2,2,1262,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1188,1058,-106.98886772456304,106.98886772456304,"6,9",common_bus_N-2,2,1628,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,28.83055543899536,1,0
1189,1059,-103.05544664514919,103.05544664514919,"3,5",common_bus_N-2,2,1058,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1190,1060,-102.21333730252911,102.21333730252911,16,N-1,1,1037,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,35.63896858692169,1,0
1191,1061,-104.98664503556193,104.98664503556193,"18,19",common_bus_N-2,2,738,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,2.7921386718750085,1,0
1192,1062,-104.9770575499286,104.9770575499286,"14,15",common_bus_N-2,2,914,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
1193,1063,-109.08054660194958,109.08054660194958,"9,12",common_bus_N-2,2,974,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,120.1983500123024,1,0
1194,1064,-100.15752895752895,100.15752895752895,19,N-1,1,1239,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,16.183239650726318,1,0
1195,1065,-100.1,100.1,"10,17",common_bus_N-2,2,1591,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,3.5198861360549927,1,0
1196,1066,-104.04120622680514,104.04120622680514,"5,7",common_bus_N-2,2,641,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,6.225453591346749,1,0
1197,1067,-0.1,0.1,17,N-1,1,1614,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1198,1068,-107.90226497523604,107.90226497523604,"9,12",common_bus_N-2,2,1299,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,31.6271693110466,1,0
1199,1069,-102.08013266932447,102.08013266932447,10,N-1,1,622,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1201,1070,-106.26279085656901,106.26279085656901,"5,7",common_bus_N-2,2,1419,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,9,29.831298828125,2,0
1202,1071,-100.1,100.1,13,N-1,1,1564,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1203,1072,-101.11268352826914,101.11268352826914,4,N-1,1,1248,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.017915320396426,1,0
1204,1073,-103.05544664514919,103.05544664514919,"2,4",common_bus_N-2,2,178,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1205,1074,-100.1,100.1,"2,5",common_bus_N-2,2,43,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1206,1075,-106.92471067349784,106.92471067349784,"3,7",common_bus_N-2,2,904,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,17.740278768539426,1,0
1207,1076,-103.05544664514919,103.05544664514919,0,N-1,1,212,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
1209,1077,-102.19501662508318,102.19501662508318,12,N-1,1,831,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
1211,1078,-106.41143950521767,106.41143950521767,5,N-1,1,845,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,8,68.3629843890667,2,0
1212,1079,-106.14323776126625,106.14323776126625,"9,12",common_bus_N-2,2,246,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,49.15840308666229,1,0
1213,1080,-104.02105608476768,104.02105608476768,3,N-1,1,705,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1214,1081,-105.08671005958111,105.08671005958111,"12,18",common_bus_N-2,2,678,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,35.55762195587158,1,0
1215,1082,-102.08013266932447,102.08013266932447,14,N-1,1,1872,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1216,1083,-100.1,100.1,"0,1",common_bus_N-2,2,1314,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1217,1084,-104.9770575499286,104.9770575499286,"0,3",common_bus_N-2,2,626,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
1218,1085,-104.02105608476768,104.02105608476768,"3,7",common_bus_N-2,2,305,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1219,1086,-103.05544664514919,103.05544664514919,"1,4",common_bus_N-2,2,939,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1220,1087,-103.05544664514919,103.05544664514919,"5,8",common_bus_N-2,2,1795,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1221,1088,-106.97451762330479,106.97451762330479,"1,4",common_bus_N-2,2,1344,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,26.06429561972618,1,0
1223,1089,-102.09501662508319,102.09501662508319,"8,15",common_bus_N-2,2,1280,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,1,0
1225,1090,-102.19501662508318,102.19501662508318,"18,19",common_bus_N-2,2,1996,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1226,1091,-104.02105608476768,104.02105608476768,9,N-1,1,1429,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1227,1092,-104.9770575499286,104.9770575499286,7,N-1,1,1891,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1228,1093,-107.9505275234986,107.9505275234986,18,N-1,1,955,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,50.032633781433105,1,0
1229,1094,-100.1,100.1,13,N-1,1,961,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
1230,1095,-103.0689601586627,103.0689601586627,"8,16",common_bus_N-2,2,0,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,3.1534900665283203,1,0
1231,1096,-100.1,100.1,"8,15",common_bus_N-2,2,1920,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1232,1097,-100.1,100.1,"5,6",common_bus_N-2,2,1775,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1234,1098,-106.11607270985087,106.11607270985087,"18,19",common_bus_N-2,2,1547,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,9,0.0,2,0
1235,1099,-100.1,100.1,"13,14",common_bus_N-2,2,451,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1236,1100,-100.1,100.1,"16,19",common_bus_N-2,2,612,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16.11555151939392,1,0
1237,1101,-100.1,100.1,"2,5",common_bus_N-2,2,941,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.764098644256592,1,0
1238,1102,-103.05544664514919,103.05544664514919,"4,9",common_bus_N-2,2,518,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
1239,1103,-106.03744625547475,106.03744625547475,"1,9",common_bus_N-2,2,1776,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,30.16979628801346,1,0
1240,1104,-104.9770575499286,104.9770575499286,18,N-1,1,1062,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
1241,1105,-100.1,100.1,"0,1",common_bus_N-2,2,1872,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1242,1106,-107.3043210035982,107.3043210035982,"9,10",common_bus_N-2,2,1283,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,123.48333724737168,1,0
1243,1107,-104.06937044307821,104.06937044307821,15,N-1,1,669,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,15.84548071622848,1,0
1244,1108,-107.97292134589242,107.97292134589242,9,N-1,1,266,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,41.59314007759094,1,0
1245,1109,-107.17117632401855,107.17117632401855,"6,9",common_bus_N-2,2,1965,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,68.76536933779717,1,0
1247,1110,-102.09501662508319,102.09501662508319,"4,6",common_bus_N-2,2,935,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,1,0
1248,1111,0.0,-0.0,17,N-1,1,1663,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
1249,1112,-100.1,100.1,"0,1",common_bus_N-2,2,326,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1250,1113,-100.1,100.1,"11,18",common_bus_N-2,2,1187,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,5.83094390630722,1,0
1251,1114,-107.04517399396116,107.04517399396116,2,N-1,1,844,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,42.26610652208328,1,0
1252,1115,-102.08013266932447,102.08013266932447,17,N-1,1,1354,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
1253,1116,-108.07540858707988,108.07540858707988,"4,9",common_bus_N-2,2,775,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,71.42326439023017,1,0
1254,1117,-100.1,100.1,"7,13",common_bus_N-2,2,656,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1256,1118,-108.38458643268149,108.38458643268149,"5,6",common_bus_N-2,2,1898,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,11,93.04352445602416,2,0
1257,1119,-100.1,100.1,"5,6",common_bus_N-2,2,1581,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1258,1120,-100.1,100.1,"9,12",common_bus_N-2,2,1705,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
1260,1121,-102.19501662508318,102.19501662508318,"6,8",common_bus_N-2,2,1755,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
1262,1122,-108.46143732350018,108.46143732350018,"6,8",common_bus_N-2,2,490,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,11,102.82753728032111,2,0
