step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,mask_enabled,mean_valid_action_count,sampled_invalid_action_count,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
403,360,-0.1,0.1,"6,8",common_bus_N-2,2,1123,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
404,361,-100.1,100.1,"11,18",common_bus_N-2,2,1555,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,6.553516089916229,1,0
405,362,-103.05544664514919,103.05544664514919,"18,19",common_bus_N-2,2,661,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
406,363,-101.22822125828782,101.22822125828782,16,N-1,1,851,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,30.925965696573257,1,0
407,364,-101.09501662508319,101.09501662508319,"5,6",common_bus_N-2,2,522,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
408,365,-106.03744625547475,106.03744625547475,9,N-1,1,1189,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,28.201898902654648,1,0
409,366,-104.02105608476768,104.02105608476768,6,N-1,1,1976,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
410,367,-100.1,100.1,"7,13",common_bus_N-2,2,1327,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
411,368,-0.1,0.1,3,N-1,1,1426,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
412,369,-108.09587827546079,108.09587827546079,"8,15",common_bus_N-2,2,386,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,100.14026975631714,1,0
413,370,-100.1,100.1,"10,17",common_bus_N-2,2,331,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,3.959785223007202,1,0
414,371,-102.08013266932447,102.08013266932447,11,N-1,1,1818,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
415,372,-100.1,100.1,"7,13",common_bus_N-2,2,62,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
416,373,-104.02105608476768,104.02105608476768,"1,9",common_bus_N-2,2,2006,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
417,374,-100.17567567567568,100.17567567567568,"12,19",common_bus_N-2,2,661,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,24.6935067653656,1,0
418,375,-100.1,100.1,"14,15",common_bus_N-2,2,614,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
419,376,-103.05544664514919,103.05544664514919,"5,7",common_bus_N-2,2,35,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
420,377,-0.1,0.1,"5,6",common_bus_N-2,2,270,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
421,378,-103.0689601586627,103.0689601586627,"8,14",common_bus_N-2,2,1677,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,2.6711959838867188,1,0
422,379,-104.0345695982812,104.0345695982812,"5,7",common_bus_N-2,2,10,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,3.282536119222641,1,0
423,380,-108.00805648102754,108.00805648102754,"9,10",common_bus_N-2,2,697,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,70.36621874570847,1,0
424,381,-100.1,100.1,12,N-1,1,803,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
425,382,-106.14323776126625,106.14323776126625,"9,12",common_bus_N-2,2,1330,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,54.03268661499023,1,0
426,383,-106.9985872619528,106.9985872619528,"3,8",common_bus_N-2,2,351,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,72.30865545272827,0,0
427,384,-103.27513776484031,103.27513776484031,"9,10",common_bus_N-2,2,252,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,48.291337883472444,1,0
428,385,-104.02105608476768,104.02105608476768,"3,8",common_bus_N-2,2,1304,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
429,386,-100.1,100.1,"0,1",common_bus_N-2,2,557,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
430,387,-101.09501662508319,101.09501662508319,5,N-1,1,1294,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
431,388,-105.24319813759766,105.24319813759766,"3,8",common_bus_N-2,2,375,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,87.4893364906311,1,0
432,389,-100.1,100.1,"16,19",common_bus_N-2,2,1821,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16.440569293498992,1,0
433,390,-103.05544664514919,103.05544664514919,2,N-1,1,515,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
434,391,-104.0328175621976,104.0328175621976,"5,6",common_bus_N-2,2,712,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,3.5765487194061336,1,0
435,392,-100.1,100.1,"2,5",common_bus_N-2,2,1594,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.33288048505782797,1,0
436,393,-103.05544664514919,103.05544664514919,0,N-1,1,13,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
437,394,-0.1,0.1,"4,6",common_bus_N-2,2,567,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
438,395,-105.09095716382821,105.09095716382821,"9,11",common_bus_N-2,2,19,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,28.22437220811844,1,0
439,396,-100.15752895752895,100.15752895752895,"8,16",common_bus_N-2,2,1438,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,12.194128406047822,1,0
440,397,-100.1,100.1,"16,19",common_bus_N-2,2,1229,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,16.22754031419754,1,0
442,398,-105.283667903437,105.283667903437,"3,8",common_bus_N-2,2,1183,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,8,31.721733927726746,2,0
443,399,-100.1,100.1,"5,7",common_bus_N-2,2,1670,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
444,400,-100.1,100.1,"15,17",common_bus_N-2,2,1279,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,9.500015258789062,1,0
445,401,-100.1,100.1,"0,2",common_bus_N-2,2,1065,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
446,402,-101.22822125828782,101.22822125828782,"10,11",common_bus_N-2,2,1631,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,30.394900381565094,1,0
447,403,-103.05544664514919,103.05544664514919,12,N-1,1,1785,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
448,404,-103.05544664514919,103.05544664514919,"0,4",common_bus_N-2,2,1193,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1,0
449,405,-100.0,100.0,"7,13",common_bus_N-2,2,1501,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
450,406,-102.08013266932447,102.08013266932447,"5,7",common_bus_N-2,2,1500,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
451,407,-103.05544664514919,103.05544664514919,12,N-1,1,1257,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
452,408,-108.75514402113973,108.75514402113973,"7,8",common_bus_N-2,2,1548,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,12,13.449321687221527,1,0
453,409,-104.02105608476768,104.02105608476768,"5,7",common_bus_N-2,2,1215,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
454,410,-100.1,100.1,"14,15",common_bus_N-2,2,166,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
455,411,-104.02154800241857,104.02154800241857,"5,8",common_bus_N-2,2,727,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.14476094245911497,1,0
456,412,-101.17069230075886,101.17069230075886,"12,19",common_bus_N-2,2,1303,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,20.34574136734009,1,0
457,413,-100.1,100.1,"15,17",common_bus_N-2,2,318,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,9.649854183197021,1,0
458,414,-101.09501662508319,101.09501662508319,5,N-1,1,188,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
460,415,-108.23246288055793,108.23246288055793,4,N-1,1,1146,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,10,47.401864600181575,2,0
461,416,-104.9770575499286,104.9770575499286,"3,7",common_bus_N-2,2,642,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,1,0
462,417,-107.8659715389426,107.8659715389426,"3,6",common_bus_N-2,2,855,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,18.034540432691575,1,0
463,418,-102.08013266932447,102.08013266932447,"4,9",common_bus_N-2,2,1592,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
464,419,-107.26810718488177,107.26810718488177,"9,10",common_bus_N-2,2,1175,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,10,103.15006490945817,1,0
465,420,-100.1,100.1,"0,1",common_bus_N-2,2,27,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
466,421,-0.1,0.1,11,N-1,1,862,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
467,422,-100.0,100.0,"7,13",common_bus_N-2,2,1501,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
468,423,-101.98013266932448,101.98013266932448,"1,6",common_bus_N-2,2,785,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0,0
469,424,-103.96322091938498,103.96322091938498,"14,16",common_bus_N-2,2,666,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,13.531535220146182,0,0
471,425,-103.18013266932446,103.18013266932446,4,N-1,1,701,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
472,426,-104.31642288013448,104.31642288013448,"8,14",common_bus_N-2,2,1759,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,70.17842361330986,1,0
474,427,-111.13992660208946,111.13992660208946,"8,15",common_bus_N-2,2,1289,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,14,74.97884327173233,2,0
476,428,-103.19364618283798,103.19364618283798,17,N-1,1,762,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,3.615365207195282,2,0
477,429,-100.1,100.1,5,N-1,1,523,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
478,430,-107.83122250419356,107.83122250419356,"0,2",common_bus_N-2,2,1446,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,9.125820583105087,1,0
479,431,-107.99454296751404,107.99454296751404,"1,9",common_bus_N-2,2,1552,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,11,57.06939883232117,1,0
480,432,-100.1,100.1,"16,19",common_bus_N-2,2,1310,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,14.365389341115952,1,0
481,433,-100.20965250965251,100.20965250965251,"12,18",common_bus_N-2,2,1946,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,23.4304922580719,1,0
482,434,-0.1,0.1,15,N-1,1,1085,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
483,435,-104.07112654340901,104.07112654340901,"3,5",common_bus_N-2,2,144,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,15.050577831268313,1,0
484,436,-0.1,0.1,"5,8",common_bus_N-2,2,1895,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
485,437,-100.1,100.1,"14,15",common_bus_N-2,2,1262,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
486,438,-105.16161353448459,105.16161353448459,8,N-1,1,47,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,51.17019138336181,1,0
487,439,-106.03744625547475,106.03744625547475,"9,11",common_bus_N-2,2,518,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,9,25.759236454963684,1,0
488,440,-104.18321824692984,104.18321824692984,"14,16",common_bus_N-2,2,1782,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,42.89007210731506,1,0
489,441,-104.02105608476768,104.02105608476768,"14,15",common_bus_N-2,2,830,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
490,442,0.0,-0.0,18,N-1,1,1417,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
491,443,-105.25987668437803,105.25987668437803,8,N-1,1,334,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,82.76369040012361,1,0
492,444,-102.08013266932447,102.08013266932447,"5,8",common_bus_N-2,2,197,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
493,445,-0.1,0.1,4,N-1,1,224,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
495,446,-102.19501662508318,102.19501662508318,8,N-1,1,498,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
497,447,-103.18013266932446,103.18013266932446,4,N-1,1,965,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
498,448,-100.1,100.1,13,N-1,1,929,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
499,449,-100.15212355212356,100.15212355212356,"12,18",common_bus_N-2,2,1685,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,10.613543719053268,1,0
500,450,-100.1,100.1,"7,13",common_bus_N-2,2,1385,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
501,451,-104.99803537877868,104.99803537877868,"6,8",common_bus_N-2,2,435,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,8,6.489974308013913,1,0
503,452,-102.19501662508318,102.19501662508318,"18,19",common_bus_N-2,2,1911,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
504,453,-100.1,100.1,"3,6",common_bus_N-2,2,264,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
505,454,-102.08013266932447,102.08013266932447,2,N-1,1,1407,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
507,455,-104.17514929440766,104.17514929440766,10,N-1,1,1100,True,0.0,0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
508,456,-100.13474903474903,100.13474903474903,17,N-1,1,1573,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,9.422348141670227,1,0
509,457,-100.1,100.1,"7,13",common_bus_N-2,2,1867,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
510,458,-104.02105608476768,104.02105608476768,"0,4",common_bus_N-2,2,139,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
511,459,-100.1,100.1,"0,1",common_bus_N-2,2,39,True,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
512,460,-103.05544664514919,103.05544664514919,7,N-1,1,845,True,19.060546875,0,-0.07406242936849594,4843.73779296875,2.917989730834961,0.021557684987783432,0.34765625,1,5,0.0,1,0
