first_line,second_line,num_seeds_seen,critical_count,critical_rate,mean_pio_score
L33,L32,5,0,0.0,0.49085168838500975
L33,L34,5,0,0.0,0.3688752353191376
L33,L35,5,0,0.0,0.3688752353191376
L33,L36,5,0,0.0,0.4070005178451538
L33,L37,5,0,0.0,0.4070005178451538
L33,L38,5,0,0.0,0.5235280632972718
L34,L01,5,0,0.0,0.3224968731403351
L34,L02,5,0,0.0,0.3061662971973419
L34,L03,5,0,0.0,0.41568203568458556
L34,L04,5,0,0.0,0.34032958149909975
L34,L05,5,0,0.0,0.3432977318763733
L34,L06,5,0,0.0,0.30442687273025515
L34,L07,5,0,0.0,0.41807096600532534
L34,L08,5,0,0.0,0.3668707430362701
L34,L09,5,0,0.0,0.3162009656429291
L34,L10,5,0,0.0,0.4175653994083405
L34,L11,5,0,0.0,0.3925067067146301
L34,L12,5,0,0.0,0.3344038188457489
L34,L13,5,0,0.0,0.3098084211349487
L34,L14,5,0,0.0,0.3928730309009552
L34,L15,5,0,0.0,0.39638155102729794
L34,L16,5,0,0.0,0.43510436415672304
L34,L17,5,0,0.0,0.43582391142845156
L34,L18,5,0,0.0,0.3902488946914673
L34,L19,5,0,0.0,0.4149321436882019
L34,L20,5,0,0.0,0.3512989044189453
L34,L21,5,0,0.0,0.4144852697849274
L34,L22,5,0,0.0,0.39932626485824585
L34,L23,5,0,0.0,0.5037783026695252
L34,L24,5,0,0.0,0.4393430709838867
L34,L25,5,0,0.0,0.49058361649513244
L34,L26,5,0,0.0,0.49058361649513244
L34,L27,5,0,0.0,0.47448051571846006
L34,L28,5,0,0.0,0.5132449507713318
L34,L29,5,0,0.0,0.4149475872516632
L34,L30,5,0,0.0,0.4507725596427917
L34,L31,5,0,0.0,0.4350030720233917
L34,L32,5,0,0.0,0.39964004755020144
L34,L33,5,0,0.0,0.39964004755020144
L34,L35,5,0,0.0,0.36877760887145994
L34,L36,5,0,0.0,0.3493530750274658
L34,L37,5,0,0.0,0.3493530750274658
L34,L38,5,0,0.0,0.462745201587677
L35,L01,5,0,0.0,0.3224968731403351
L35,L02,5,0,0.0,0.3061662971973419
L35,L03,5,0,0.0,0.41568203568458556
L35,L04,5,0,0.0,0.34032958149909975
L35,L05,5,0,0.0,0.3432977318763733
L35,L06,5,0,0.0,0.30442687273025515
L35,L07,5,0,0.0,0.41807096600532534
L35,L08,5,0,0.0,0.3668707430362701
L35,L09,5,0,0.0,0.3162009656429291
L35,L10,5,0,0.0,0.4175653994083405
L35,L11,5,0,0.0,0.3925067067146301
L35,L12,5,0,0.0,0.3344038188457489
L35,L13,5,0,0.0,0.3098084211349487
L35,L14,5,0,0.0,0.3928730249404907
L35,L15,5,0,0.0,0.39638155698776245
L35,L16,5,0,0.0,0.43510436415672304
L35,L17,5,0,0.0,0.43582391142845156
L35,L18,5,0,0.0,0.3902488946914673
L35,L19,5,0,0.0,0.4149321436882019
L35,L20,5,0,0.0,0.3512989044189453
L35,L21,5,0,0.0,0.4144852697849274
L35,L22,5,0,0.0,0.39932626485824585
L35,L23,5,0,0.0,0.5037783026695252
L35,L24,5,0,0.0,0.4393430709838867
L35,L25,5,0,0.0,0.49058361649513244
L35,L26,5,0,0.0,0.49058361649513244
L35,L27,5,0,0.0,0.47448051571846006
L35,L28,5,0,0.0,0.5132449388504028
L35,L29,5,0,0.0,0.4149475932121277
L35,L30,5,0,0.0,0.45077256560325624
L35,L31,5,0,0.0,0.4350030720233917
L35,L32,5,0,0.0,0.39964004755020144
L35,L33,5,0,0.0,0.39964004755020144
L35,L34,5,0,0.0,0.36877760887145994
L35,L36,5,0,0.0,0.3493530750274658
L35,L37,5,0,0.0,0.3493530750274658
L35,L38,5,0,0.0,0.462745201587677
L36,L01,5,0,0.0,0.3856788814067841
L36,L02,5,0,0.0,0.36692810654640196
L36,L03,5,0,0.0,0.49687197208404543
L36,L04,5,0,0.0,0.40708547830581665
L36,L05,5,0,0.0,0.4106389284133911
L36,L06,5,0,0.0,0.3637954592704773
L36,L07,5,0,0.0,0.4989808678627014
L36,L08,5,0,0.0,0.43929556012153625
L36,L09,5,0,0.0,0.3787019491195679
L36,L10,5,0,0.0,0.49971011877059934
L36,L11,5,0,0.0,0.46949357986450196
L36,L12,5,0,0.0,0.40007382035255434
L36,L13,5,0,0.0,0.3707108616828918
L36,L14,5,0,0.0,0.47023584246635436
L36,L15,5,0,0.0,0.47614589929580686
L36,L16,5,0,0.0,0.520497614145279
L36,L17,5,0,0.0,0.5230692505836487
L36,L18,5,0,0.0,0.4695218622684479
L36,L19,5,0,0.0,0.49429763555526735
L36,L20,5,0,0.0,0.4229251444339752
L36,L21,5,0,0.0,0.5067942321300507
L36,L22,5,0,0.0,0.48936172723770144
L36,L23,5,0,0.0,0.6024880528450012
L36,L24,5,0,0.0,0.5274414539337158
L36,L25,5,0,0.0,0.586511754989624
L36,L26,5,0,0.0,0.586511754989624
L36,L27,5,0,0.0,0.5666814088821411
L36,L28,5,0,0.0,0.6143169522285461
L36,L29,5,0,0.0,0.5012578129768371
L36,L30,5,0,0.0,0.5390809535980224
L36,L31,5,0,0.0,0.5203225255012512
L36,L32,5,0,0.0,0.4777917623519897
L36,L33,5,0,0.0,0.47779176831245423
L36,L34,5,0,0.0,0.4124046742916107
L36,L35,5,0,0.0,0.4124046802520752
L36,L37,5,0,0.0,0.4909968674182892
L36,L38,5,0,0.0,0.5531797409057617
L37,L01,5,0,0.0,0.38567887544631957
L37,L02,5,0,0.0,0.36692810058593744
L37,L03,5,0,0.0,0.49687197208404543
L37,L04,5,0,0.0,0.4070854723453522
L37,L05,5,0,0.0,0.41063892245292666
L37,L06,5,0,0.0,0.36379545331001284
L37,L07,5,0,0.0,0.49898085594177244
L37,L08,5,0,0.0,0.4392955541610718
L37,L09,5,0,0.0,0.3787019431591034
L37,L10,5,0,0.0,0.49971011877059934
L37,L11,5,0,0.0,0.46949357390403745
L37,L12,5,0,0.0,0.40007381439208983
L37,L13,5,0,0.0,0.37071085572242735
L37,L14,5,0,0.0,0.4702358365058899
L37,L15,5,0,0.0,0.4761458933353424
L37,L16,5,0,0.0,0.520497614145279
L37,L17,5,0,0.0,0.5230692386627197
L37,L18,5,0,0.0,0.4695218503475189
L37,L19,5,0,0.0,0.49429762959480283
L37,L20,5,0,0.0,0.4229251265525818
L37,L21,5,0,0.0,0.5067942321300507
L37,L22,5,0,0.0,0.48936170935630796
L37,L23,5,0,0.0,0.6024880409240723
L37,L24,5,0,0.0,0.5274414539337158
L37,L25,5,0,0.0,0.586511743068695
L37,L26,5,0,0.0,0.586511743068695
L37,L27,5,0,0.0,0.5666813969612121
L37,L28,5,0,0.0,0.6143169522285461
L37,L29,5,0,0.0,0.5012578070163727
L37,L30,5,0,0.0,0.5390809416770935
L37,L31,5,0,0.0,0.5203225135803222
L37,L32,5,0,0.0,0.47779175639152527
L37,L33,5,0,0.0,0.4777917623519897
L37,L34,5,0,0.0,0.4124046564102173
L37,L35,5,0,0.0,0.4124046564102173
L37,L36,5,0,0.0,0.4909968554973602
L37,L38,5,0,0.0,0.5531797289848328
L38,L01,5,0,0.0,0.4395078122615814
L38,L02,5,0,0.0,0.41736358404159546
L38,L03,5,0,0.0,0.5654257655143737
L38,L04,5,0,0.0,0.46395633816719056
L38,L05,5,0,0.0,0.46804561018943786
L38,L06,5,0,0.0,0.4075905501842499
L38,L07,5,0,0.0,0.5324856042861938
L38,L08,5,0,0.0,0.4989739716053009
L38,L09,5,0,0.0,0.4308804154396057
L38,L10,5,0,0.0,0.5694605946540833
L38,L11,5,0,0.0,0.5352037072181701
L38,L12,5,0,0.0,0.45520504117012023
L38,L13,5,0,0.0,0.4224028766155243
L38,L14,5,0,0.0,0.5373211562633514
L38,L15,5,0,0.0,0.5374763369560241
L38,L16,5,0,0.0,0.5948760986328125
L38,L17,5,0,0.0,0.5927627921104431
L38,L18,5,0,0.0,0.5277188062667847
L38,L19,5,0,0.0,0.5697824954986572
L38,L20,5,0,0.0,0.4787020444869995
L38,L21,5,0,0.0,0.5630368590354919
L38,L22,5,0,0.0,0.5412956595420837
L38,L23,5,0,0.0,0.6711613893508911
L38,L24,5,0,0.0,0.5093040704727173
L38,L25,5,0,0.0,0.5470723628997802
L38,L26,5,0,0.0,0.5470723748207093
L38,L27,5,0,0.0,0.5495033502578736
L38,L28,5,0,0.0,0.6831917881965637
L38,L29,5,0,0.0,0.5460556387901306
L38,L30,5,0,0.0,0.45182469487190247
L38,L32,5,0,0.0,0.40663382411003113
L38,L33,5,0,0.0,0.40663384199142455
L38,L34,5,0,0.0,0.43169877529144285
L38,L35,5,0,0.0,0.43169877529144285
L38,L36,5,0,0.0,0.48127288818359376
L38,L37,5,0,0.0,0.48127288818359376
