path,num_seeds_seen,num_samples,critical_count,critical_rate,mean_pio_score,mean_lodf_score,mean_max_loading_ratio
L17->L34,5,5,0,0.0,0.5924481630325318,0.6960800081334897,0.9071058443043964
L17->L35,5,5,0,0.0,0.5924481630325318,0.6960800081334897,0.9071058443043964
L17->L36,5,5,0,0.0,0.6661429286003113,0.6960800081334899,0.9071058443043964
L17->L37,5,5,0,0.0,0.6661429286003113,0.6960800081334899,0.9071058443043964
L17->L38,5,5,0,0.0,0.6177793622016907,0.696080008133489,0.9071058443043964
L18->L01,5,5,0,0.0,0.44545590281486513,0.738275249145006,0.9071058443043964
L18->L02,5,5,0,0.0,0.4301630616188049,0.738275249145006,0.9071058443043964
L18->L03,5,5,0,0.0,0.5676881074905396,0.7382752491450058,0.9071058443043964
L18->L04,5,5,0,0.0,0.46988036036491393,0.7382752491450063,0.9071058443043964
L18->L05,5,5,0,0.0,0.47121492624282835,0.7412741487044251,0.9071058443043964
L18->L06,5,5,0,0.0,0.41831645369529724,0.738275249145006,0.9071058443043964
L18->L07,5,5,0,0.0,0.5647852778434753,0.7922837126282015,0.9071058443043964
L18->L08,5,5,0,0.0,0.5104776740074157,0.7382752491450061,0.9071058443043964
L18->L09,5,5,0,0.0,0.4285241425037384,0.738275249145006,0.9071058443043964
L18->L10,5,5,0,0.0,0.5675653219223022,0.741274148704425,0.9071058443043964
L18->L11,5,5,0,0.0,0.5375459671020508,0.9763183397599317,0.9071058443043964
L18->L12,5,5,0,0.0,0.4555684566497803,0.7382752491450063,0.9071058443043964
L18->L13,5,5,0,0.0,0.42322354912757876,0.7382752491450061,0.9071058443043964
L18->L14,5,5,0,0.0,0.5080630660057068,0.7382752491450061,0.9071058443043964
L18->L15,5,5,0,0.0,0.5790071129798889,0.7387536067404958,0.9071058443043964
L18->L16,5,5,0,0.0,0.5355962872505188,0.7382752491450053,0.9071058443043964
L18->L17,5,5,0,0.0,0.6145588994026184,0.7384191470240871,0.9071058443043964
L18->L19,5,5,0,0.0,0.5658811926841736,0.7382752491450069,0.9071058443043964
L18->L20,5,5,0,0.0,0.589063310623169,0.7382752491450053,0.9071058443043964
L18->L21,5,5,0,0.0,0.5191682815551758,0.738275249145006,0.9071058443043964
L18->L22,5,5,0,0.0,0.38398581743240356,0.738275249145006,0.9071058443043964
L18->L23,5,5,0,0.0,0.6923129081726074,0.7466304858043958,0.9071058443043964
L18->L24,5,5,0,0.0,0.614061427116394,0.7382752491450058,0.9071058443043964
L18->L25,5,5,0,0.0,0.6746375322341919,0.7382752491450063,0.9071058443043964
L18->L26,5,5,0,0.0,0.6746375322341919,0.7382752491450063,0.9071058443043964
L18->L27,5,5,0,0.0,0.6470810651779175,0.7922837126282014,0.9071058443043964
L18->L28,5,5,0,0.0,0.7084041476249695,0.7382752491450076,0.9071058443043964
L18->L29,5,5,0,0.0,0.5527104258537292,0.7382752491450064,0.9071058443043964
L18->L30,5,5,0,0.0,0.6222378969192505,0.7382752491450055,0.9071058443043964
L18->L31,5,5,0,0.0,0.5995195627212524,0.7382752491450058,0.9071058443043964
L18->L32,5,5,0,0.0,0.5516637802124024,0.738275249145006,0.9071058443043964
L18->L33,5,5,0,0.0,0.5516637802124024,0.738275249145006,0.9071058443043964
L18->L34,5,5,0,0.0,0.44054619073867796,0.738275249145006,0.9071058443043964
L18->L35,5,5,0,0.0,0.44054619073867796,0.738275249145006,0.9071058443043964
L18->L36,5,5,0,0.0,0.482208776473999,0.738275249145006,0.9071058443043964
L18->L37,5,5,0,0.0,0.48220877647399896,0.738275249145006,0.9071058443043964
L18->L38,5,5,0,0.0,0.6372507452964783,0.7382752491450063,0.9071058443043964
L19->L01,5,5,0,0.0,0.41310249567031854,0.4833827453339268,0.7460201544115659
L19->L02,5,5,0,0.0,0.3993747889995575,0.4791830733044568,0.7460201544115659
L19->L03,5,5,0,0.0,0.5318617820739746,0.48046861415372744,0.7460201544115659
L19->L04,5,5,0,0.0,0.4430468320846558,0.4777545423903293,0.7460201544115659
L19->L05,5,5,0,0.0,0.4468394160270691,0.5666448462006779,0.7460201544115659
L19->L06,5,5,0,0.0,0.37321634292602535,0.47941181681265926,0.7460201544115659
L19->L07,5,5,0,0.0,0.45661087036132814,0.5305679693121503,0.7460201544115659
L19->L08,5,5,0,0.0,0.47382286190986633,0.4925255570366067,0.7460201544115659
L19->L09,5,5,0,0.0,0.42641104459762574,0.487573650680014,0.7460201544115659
L19->L10,5,5,0,0.0,0.5545286178588867,0.566644846200679,0.7460201544115659
L19->L11,5,5,0,0.0,0.505737429857254,0.7717415779991109,0.7460201544115659
L19->L12,5,5,0,0.0,0.47229768633842467,0.4863026067518092,0.7460201544115659
L19->L13,5,5,0,0.0,0.44433414936065674,0.4863026067518092,0.7460201544115659
L19->L14,5,5,0,0.0,0.5091968774795532,0.4881077453226578,0.7460201544115659
L19->L15,5,5,0,0.0,0.5615057587623596,0.5004315199444634,0.7460201544115659
L19->L16,5,5,0,0.0,0.567323625087738,0.5221869869656414,0.7460201544115659
L19->L17,5,5,0,0.0,0.600316298007965,0.5178216861971651,0.7460201544115659
L19->L18,5,5,0,0.0,0.5763930439949035,0.5480523814730376,0.7460201544115659
L19->L20,5,5,0,0.0,0.5607202887535095,0.5151380943087823,0.7460201544115659
L19->L21,5,5,0,0.0,0.5736881256103515,0.486855842990895,0.7460201544115659
L19->L22,5,5,0,0.0,0.5174531817436219,0.4848954290307563,0.7460201544115659
L19->L24,5,5,0,0.0,0.34416923522949217,0.47950202223231003,0.7460201544115659
L19->L25,5,5,0,0.0,0.3859107494354248,0.4798153588771813,0.7460201544115659
L19->L26,5,5,0,0.0,0.3859107494354248,0.4798153588771813,0.7460201544115659
L19->L27,5,5,0,0.0,0.40572800040245055,0.5305679693121494,0.7460201544115659
L19->L28,5,5,0,0.0,0.4045907199382782,0.47898368423794474,0.7460201544115659
L19->L29,5,5,0,0.0,0.3653899252414703,0.4784578289366278,0.7460201544115659
L19->L30,5,5,0,0.0,0.39117439389228814,0.4792577477780924,0.7460201544115659
L19->L31,5,5,0,0.0,0.3553034424781799,0.47954158725565443,0.7460201544115659
L19->L32,5,5,0,0.0,0.3611813306808472,0.47954493893407024,0.7460201544115659
L19->L33,5,5,0,0.0,0.3611813306808472,0.47954493893407024,0.7460201544115659
L19->L34,5,5,0,0.0,0.3988251805305481,0.4803167597676937,0.7460201544115659
L19->L35,5,5,0,0.0,0.3988251805305481,0.4803167597676937,0.7460201544115659
L19->L36,5,5,0,0.0,0.5071126520633698,0.49143798796401883,0.7460201544115659
L19->L37,5,5,0,0.0,0.5071126520633698,0.49143798796401883,0.7460201544115659
L19->L38,5,5,0,0.0,0.37804425358772276,0.4796023973649367,0.7460201544115659
L20->L01,5,5,0,0.0,0.42648155689239503,0.5828569609198258,0.9071058443043964
L20->L02,5,5,0,0.0,0.4123606622219086,0.5828569609198258,0.9071058443043964
L20->L03,5,5,0,0.0,0.5386987686157226,0.5828569609198258,0.9071058443043964
L20->L04,5,5,0,0.0,0.451474928855896,0.5828569609198256,0.9071058443043964
L20->L05,5,5,0,0.0,0.45339993238449094,0.5852278470538108,0.9071058443043964
L20->L06,5,5,0,0.0,0.4000652492046356,0.5828569609198258,0.9071058443043964
L20->L07,5,5,0,0.0,0.4608526110649109,0.5828569609198266,0.9071058443043964
L20->L08,5,5,0,0.0,0.48490664958953855,0.5828569609198258,0.9071058443043964
L20->L09,5,5,0,0.0,0.42911513447761535,0.582856960919826,0.9071058443043964
L20->L10,5,5,0,0.0,0.5559463977813721,0.585227847053811,0.9071058443043964
L20->L11,5,5,0,0.0,0.522443813085556,0.7710231160568484,0.9071058443043964
L20->L12,5,5,0,0.0,0.4413411319255829,0.5828569609198253,0.9071058443043964
L20->L13,5,5,0,0.0,0.4124548852443695,0.5828569609198256,0.9071058443043964
L20->L14,5,5,0,0.0,0.557686734199524,0.5828569609198258,0.9071058443043964
L20->L15,5,5,0,0.0,0.4968463182449341,0.5828569609198258,0.9071058443043964
L20->L16,5,5,0,0.0,0.6005770564079285,0.5828569609198253,0.9071058443043964
L20->L17,5,5,0,0.0,0.5530335485935212,0.5828569609198254,0.9071058443043964
L20->L18,5,5,0,0.0,0.5979045271873474,0.5828569609198251,0.9071058443043964
L20->L19,5,5,0,0.0,0.41209415793418885,0.5828569609198258,0.9071058443043964
L20->L21,5,5,0,0.0,0.5485552191734314,0.5842567549771112,0.9071058443043964
L20->L22,5,5,0,0.0,0.3970206022262573,0.5828569609198256,0.9071058443043964
L20->L23,5,5,0,0.0,0.49837822914123536,0.5828688444456495,0.9071058443043964
L20->L24,5,5,0,0.0,0.35726228952407835,0.5828569609198258,0.9071058443043964
L20->L25,5,5,0,0.0,0.40046283006668093,0.582856960919826,0.9071058443043964
L20->L26,5,5,0,0.0,0.40046283006668093,0.582856960919826,0.9071058443043964
L20->L27,5,5,0,0.0,0.4129518747329712,0.5828569609198258,0.9071058443043964
L20->L28,5,5,0,0.0,0.43232224583625795,0.5828569609198262,0.9071058443043964
L20->L29,5,5,0,0.0,0.3629385530948639,0.5828569609198258,0.9071058443043964
L20->L30,5,5,0,0.0,0.40408570170402525,0.5828569609198254,0.9071058443043964
L20->L31,5,5,0,0.0,0.3677015960216522,0.5828569609198258,0.9071058443043964
L20->L32,5,5,0,0.0,0.37255649566650384,0.5828569609198258,0.9071058443043964
L20->L33,5,5,0,0.0,0.37255649566650384,0.5828569609198258,0.9071058443043964
L20->L34,5,5,0,0.0,0.40381675958633423,0.5828569609198255,0.9071058443043964
L20->L35,5,5,0,0.0,0.40381675958633423,0.5828569609198255,0.9071058443043964
L20->L36,5,5,0,0.0,0.4878599762916565,0.5828569609198256,0.9071058443043964
L20->L37,5,5,0,0.0,0.4878599762916565,0.5828569609198256,0.9071058443043964
L20->L38,5,5,0,0.0,0.3901495337486267,0.5828569609198258,0.9071058443043964
L21->L01,5,5,0,0.0,0.4462679624557495,0.7196622705042269,0.9071058443043964
L21->L02,5,5,0,0.0,0.4181464195251465,0.7196622705042268,0.9071058443043964
L21->L03,5,5,0,0.0,0.5968510270118713,0.7196622705042274,0.9071058443043964
L21->L04,5,5,0,0.0,0.48457913398742675,0.719662270504227,0.9071058443043964
L21->L05,5,5,0,0.0,0.48685571551322937,0.7226055046693988,0.9071058443043964
L21->L06,5,5,0,0.0,0.5043817579746246,0.7196622705042269,0.9071058443043964
L21->L07,5,5,0,0.0,0.6280253767967224,0.9094897811033686,0.9071058443043964
L21->L08,5,5,0,0.0,0.5316278159618377,0.7196622705042266,0.9071058443043964
L21->L09,5,5,0,0.0,0.4424334764480591,0.7196622705042268,0.9071058443043964
L21->L10,5,5,0,0.0,0.5909870982170105,0.7226055046693982,0.9071058443043964
L21->L11,5,5,0,0.0,0.5576193928718567,0.9520078554465318,0.9071058443043964
L21->L12,5,5,0,0.0,0.4993888080120087,0.719662270504227,0.9071058443043964
L21->L13,5,5,0,0.0,0.43855801224708557,0.7196622705042269,0.9071058443043964
L21->L14,5,5,0,0.0,0.6252099990844726,0.7196622705042265,0.9071058443043964
L21->L15,5,5,0,0.0,0.5482900023460389,0.7196622705042264,0.9071058443043964
L21->L16,5,5,0,0.0,0.6591910004615784,0.7196622705042267,0.9071058443043964
L21->L17,5,5,0,0.0,0.6056441307067871,0.7196622705042264,0.9071058443043964
L21->L18,5,5,0,0.0,0.5883040070533753,0.7321006057091239,0.9071058443043964
L21->L19,5,5,0,0.0,0.6584704518318176,0.7261823784665461,0.9071058443043964
L21->L20,5,5,0,0.0,0.6347562432289123,0.7196622705042269,0.9071058443043964
L21->L23,5,5,0,0.0,0.7327806353569031,0.8959032266016823,0.9071058443043964
L21->L24,5,5,0,0.0,0.6035154819488525,0.7196622705042273,0.9071058443043964
L21->L25,5,5,0,0.0,0.6937462568283081,0.7196622705042268,0.9071058443043964
L21->L26,5,5,0,0.0,0.6937462568283081,0.7196622705042268,0.9071058443043964
L21->L27,5,5,0,0.0,0.6935154676437378,0.9094897811033678,0.9071058443043964
L21->L28,5,5,0,0.0,0.7229793429374695,0.7196622705042269,0.9071058443043964
L21->L29,5,5,0,0.0,0.5026055574417114,0.7196622705042268,0.9071058443043964
L21->L30,5,5,0,0.0,0.6300070881843567,0.7196622705042282,0.9071058443043964
L21->L31,5,5,0,0.0,0.612617290019989,0.7196622705042272,0.9071058443043964
L21->L32,5,5,0,0.0,0.5615675926208497,0.7196622705042268,0.9071058443043964
L21->L33,5,5,0,0.0,0.5615675926208497,0.7196622705042268,0.9071058443043964
L21->L34,5,5,0,0.0,0.5230914235115052,0.719662270504227,0.9071058443043964
L21->L35,5,5,0,0.0,0.5230914235115052,0.719662270504227,0.9071058443043964
L21->L36,5,5,0,0.0,0.6041458010673523,0.7196622705042265,0.9071058443043964
L21->L37,5,5,0,0.0,0.6041457891464234,0.7196622705042265,0.9071058443043964
L21->L38,5,5,0,0.0,0.6523168444633484,0.7196622705042272,0.9071058443043964
L22->L01,5,5,0,0.0,0.41916754841804504,0.7077775383181096,0.9071058443043964
L22->L02,5,5,0,0.0,0.404590380191803,0.7077775383181097,0.9071058443043964
L22->L03,5,5,0,0.0,0.528426468372345,0.7077775383181093,0.9071058443043964
L22->L04,5,5,0,0.0,0.44224714040756224,0.7077775383181099,0.9071058443043964
L22->L05,5,5,0,0.0,0.44430566430091856,0.7106767475947733,0.9071058443043964
L22->L06,5,5,0,0.0,0.3899109184741974,0.7077775383181097,0.9071058443043964
L22->L07,5,5,0,0.0,0.45608543157577514,0.7077775383181086,0.9071058443043964
L22->L08,5,5,0,0.0,0.47131651639938354,0.7077775383181093,0.9071058443043964
L22->L09,5,5,0,0.0,0.4199219048023224,0.7077775383181092,0.9071058443043964
L22->L10,5,5,0,0.0,0.5447269439697265,0.7106767475947726,0.9071058443043964
L22->L11,5,5,0,0.0,0.512355899810791,0.9363976228000229,0.9071058443043964
L22->L12,5,5,0,0.0,0.43030354380607605,0.7077775383181097,0.9071058443043964
L22->L13,5,5,0,0.0,0.4034548819065094,0.7077775383181096,0.9071058443043964
L22->L14,5,5,0,0.0,0.4928331673145294,0.7077775383181093,0.9071058443043964
L22->L15,5,5,0,0.0,0.5292205214500427,0.7077775383181096,0.9071058443043964
L22->L16,5,5,0,0.0,0.5501219868659973,0.707777538318109,0.9071058443043964
L22->L17,5,5,0,0.0,0.576604688167572,0.7077775383181095,0.9071058443043964
L22->L18,5,5,0,0.0,0.5207208752632141,0.7077775383181103,0.9071058443043964
L22->L19,5,5,0,0.0,0.4341998517513275,0.7077775383181092,0.9071058443043964
L22->L20,5,5,0,0.0,0.48130856156349183,0.7077775383181095,0.9071058443043964
L22->L21,5,5,0,0.0,0.5728648543357849,0.7191024165673972,0.9071058443043964
L22->L23,5,5,0,0.0,0.529409396648407,0.7077775383181065,0.9071058443043964
L22->L24,5,5,0,0.0,0.35421957373619073,0.7077775383181096,0.9071058443043964
L22->L25,5,5,0,0.0,0.4029381275177002,0.7077775383181095,0.9071058443043964
L22->L26,5,5,0,0.0,0.40293813347816465,0.7077775383181095,0.9071058443043964
L22->L27,5,5,0,0.0,0.418882292509079,0.7077775383181103,0.9071058443043964
L22->L28,5,5,0,0.0,0.46489450335502625,0.7077775383181096,0.9071058443043964
L22->L29,5,5,0,0.0,0.4126599967479706,0.7077775383181104,0.9071058443043964
L22->L30,5,5,0,0.0,0.39792982339859007,0.7077775383181104,0.9071058443043964
L22->L31,5,5,0,0.0,0.3614161550998688,0.7077775383181096,0.9071058443043964
L22->L32,5,5,0,0.0,0.36527079343795776,0.7077775383181095,0.9071058443043964
L22->L33,5,5,0,0.0,0.3652707874774933,0.7077775383181095,0.9071058443043964
L22->L34,5,5,0,0.0,0.47951212525367737,0.7077775383181097,0.9071058443043964
L22->L35,5,5,0,0.0,0.47951212525367737,0.7077775383181097,0.9071058443043964
L22->L36,5,5,0,0.0,0.5508810877799988,0.7077775383181096,0.9071058443043964
L22->L37,5,5,0,0.0,0.5508810877799988,0.7077775383181096,0.9071058443043964
L22->L38,5,5,0,0.0,0.3835270881652832,0.7077775383181096,0.9071058443043964
L23->L01,5,5,0,0.0,0.47635955810546876,0.7294986610464231,0.9071058443043964
L23->L02,5,5,0,0.0,0.44980925917625425,0.7294986610464232,0.9071058443043964
L23->L03,5,5,0,0.0,0.6449530363082886,0.7294986610464222,0.9071058443043964
L23->L04,5,5,0,0.0,0.5283175706863403,0.7294986610464229,0.9071058443043964
L23->L05,5,5,0,0.0,0.5303494930267334,0.7325069080087127,0.9071058443043964
L23->L06,5,5,0,0.0,0.558686375617981,0.729498661046423,0.9071058443043964
L23->L07,5,5,0,0.0,0.6410546779632569,0.7357649235203452,0.9071058443043964
L23->L08,5,5,0,0.0,0.5867414951324463,0.7294986610464236,0.9071058443043964
L23->L09,5,5,0,0.0,0.48581597208976746,0.7294986610464231,0.9071058443043964
L23->L10,5,5,0,0.0,0.6561043620109558,0.7325069080087131,0.9071058443043964
L23->L11,5,5,0,0.0,0.6143071413040161,0.9649451191335142,0.9071058443043964
L23->L12,5,5,0,0.0,0.5508052587509156,0.7294986610464235,0.9071058443043964
L23->L13,5,5,0,0.0,0.4811692416667938,0.7294986610464231,0.9071058443043964
L23->L14,5,5,0,0.0,0.5669713735580444,0.7294986610464232,0.9071058443043964
L23->L15,5,5,0,0.0,0.6975681066513062,0.7294986610464232,0.9071058443043964
L23->L16,5,5,0,0.0,0.6425119996070862,0.7294986610464238,0.9071058443043964
L23->L17,5,5,0,0.0,0.726373016834259,0.7569917603291428,0.9071058443043964
L23->L18,5,5,0,0.0,0.7337108254432678,0.7688315338738487,0.9071058443043964
L23->L20,5,5,0,0.0,0.6609683156013488,0.7308530728552778,0.9071058443043964
L23->L21,5,5,0,0.0,0.7049936890602112,0.7294986610464221,0.9071058443043964
L23->L22,5,5,0,0.0,0.6847052216529846,0.7294986610464218,0.9071058443043964
L23->L24,5,5,0,0.0,0.457487028837204,0.729498661046423,0.9071058443043964
L23->L25,5,5,0,0.0,0.5901742815971375,0.7294986610464229,0.9071058443043964
L23->L26,5,5,0,0.0,0.5901742815971375,0.7294986610464229,0.9071058443043964
L23->L27,5,5,0,0.0,0.64069744348526,0.7357649235203491,0.9071058443043964
L23->L28,5,5,0,0.0,0.5421998620033264,0.7294986610464235,0.9071058443043964
L23->L30,5,5,0,0.0,0.41064072847366334,0.7294986610464231,0.9071058443043964
L23->L31,5,5,0,0.0,0.4978015422821045,0.7294986610464224,0.9071058443043964
L23->L32,5,5,0,0.0,0.5149651825428009,0.7294986610464228,0.9071058443043964
L23->L33,5,5,0,0.0,0.514965170621872,0.7294986610464228,0.9071058443043964
L23->L34,5,5,0,0.0,0.46161085963249204,0.7294986610464232,0.9071058443043964
L23->L35,5,5,0,0.0,0.46161085963249204,0.7294986610464232,0.9071058443043964
L23->L36,5,5,0,0.0,0.5383336663246154,0.7294986610464234,0.9071058443043964
L23->L37,5,5,0,0.0,0.5383336663246154,0.7294986610464234,0.9071058443043964
L23->L38,5,5,0,0.0,0.5896899461746216,0.7294986610464222,0.9071058443043964
L24->L01,5,5,0,0.0,0.3798353493213653,0.608832464999955,0.9071058443043964
L24->L02,5,5,0,0.0,0.34402320384979246,0.6088324649999551,0.9071058443043964
L24->L03,5,5,0,0.0,0.49656314253807066,0.6088324649999549,0.9071058443043964
L24->L04,5,5,0,0.0,0.4028823733329773,0.6088324649999551,0.9071058443043964
L24->L05,5,5,0,0.0,0.40592984557151796,0.6112667246998497,0.9071058443043964
L24->L06,5,5,0,0.0,0.3827995061874389,0.6088324649999549,0.9071058443043964
L24->L08,5,5,0,0.0,0.4297929108142853,0.6088324649999554,0.9071058443043964
L24->L09,5,5,0,0.0,0.3617040753364563,0.6088324649999552,0.9071058443043964
L24->L10,5,5,0,0.0,0.48572616577148436,0.6112667246998498,0.9071058443043964
L24->L11,5,5,0,0.0,0.4629339098930359,0.8056625485072575,0.9071058443043964
L24->L12,5,5,0,0.0,0.3956340909004211,0.6088324649999548,0.9071058443043964
L24->L13,5,5,0,0.0,0.36119669079780575,0.6088324649999551,0.9071058443043964
L24->L14,5,5,0,0.0,0.4551238834857941,0.6088324649999551,0.9071058443043964
L24->L15,5,5,0,0.0,0.45960226058959963,0.6088324649999552,0.9071058443043964
L24->L16,5,5,0,0.0,0.5052434921264648,0.6088324649999549,0.9071058443043964
L24->L17,5,5,0,0.0,0.5054670870304108,0.6088324649999551,0.9071058443043964
L24->L18,5,5,0,0.0,0.4480832040309906,0.6088324649999552,0.9071058443043964
L24->L19,5,5,0,0.0,0.4827468156814575,0.6088324649999548,0.9071058443043964
L24->L20,5,5,0,0.0,0.40477434992790223,0.6088324649999551,0.9071058443043964
L24->L21,5,5,0,0.0,0.4819463014602661,0.6088324649999548,0.9071058443043964
L24->L22,5,5,0,0.0,0.46171943545341493,0.6088324649999549,0.9071058443043964
L24->L23,5,5,0,0.0,0.595746123790741,0.6088324649999557,0.9071058443043964
L24->L25,5,5,0,0.0,0.5650944471359253,0.6088324649999552,0.9071058443043964
L24->L26,5,5,0,0.0,0.5650944471359253,0.6088324649999552,0.9071058443043964
L24->L29,5,5,0,0.0,0.47451736927032473,0.6088324649999545,0.9071058443043964
L24->L30,5,5,0,0.0,0.5756043195724487,0.608832464999957,0.9071058443043964
L24->L31,5,5,0,0.0,0.529314923286438,0.6088324649999548,0.9071058443043964
L24->L32,5,5,0,0.0,0.5051837265491486,0.6088324649999548,0.9071058443043964
L24->L33,5,5,0,0.0,0.5051837086677551,0.6088324649999548,0.9071058443043964
L24->L34,5,5,0,0.0,0.3790010213851928,0.6088324649999551,0.9071058443043964
L24->L35,5,5,0,0.0,0.3790010213851928,0.6088324649999551,0.9071058443043964
L24->L36,5,5,0,0.0,0.4178234875202179,0.6088324649999549,0.9071058443043964
L24->L37,5,5,0,0.0,0.4178234875202179,0.6088324649999549,0.9071058443043964
L24->L38,5,5,0,0.0,0.5450653553009033,0.6088324649999548,0.9071058443043964
L25->L01,5,5,0,0.0,0.46768171191215513,0.6974685205395479,0.9071058443043964
L25->L02,5,5,0,0.0,0.4478538691997528,0.6974685205395479,0.9071058443043964
L25->L03,5,5,0,0.0,0.6011120915412903,0.6974685205395472,0.9071058443043964
L25->L04,5,5,0,0.0,0.49362037181854246,0.6974685205395478,0.9071058443043964
L25->L05,5,5,0,0.0,0.49801006317138674,0.700372278876728,0.9071058443043964
L25->L06,5,5,0,0.0,0.43765689730644225,0.6974685205395479,0.9071058443043964
L25->L07,5,5,0,0.0,0.5903983235359191,0.7204024303816018,0.9071058443043964
L25->L08,5,5,0,0.0,0.5318766593933105,0.6974685205395483,0.9071058443043964
L25->L09,5,5,0,0.0,0.46057975888252256,0.6974685205395479,0.9071058443043964
L25->L10,5,5,0,0.0,0.6072661280632019,0.700372278876728,0.9071058443043964
L25->L11,5,5,0,0.0,0.5697075366973877,0.9232477665188681,0.9071058443043964
L25->L12,5,5,0,0.0,0.4848861753940582,0.6974685205395487,0.9071058443043964
L25->L13,5,5,0,0.0,0.45034792423248293,0.697468520539548,0.9071058443043964
L25->L14,5,5,0,0.0,0.5757500648498535,0.6974685205395479,0.9071058443043964
L25->L15,5,5,0,0.0,0.5734068036079407,0.6974685205395482,0.9071058443043964
L25->L16,5,5,0,0.0,0.636273193359375,0.6974685205395488,0.9071058443043964
L25->L17,5,5,0,0.0,0.6321498036384583,0.6974685205395492,0.9071058443043964
L25->L18,5,5,0,0.0,0.5652995467185974,0.6974685205395488,0.9071058443043964
L25->L19,5,5,0,0.0,0.6191758513450623,0.6974685205395482,0.9071058443043964
L25->L20,5,5,0,0.0,0.51124227643013,0.6974685205395483,0.9071058443043964
L25->L21,5,5,0,0.0,0.6005623459815979,0.6974685205395487,0.9071058443043964
L25->L22,5,5,0,0.0,0.5779237866401672,0.697468520539548,0.9071058443043964
L25->L23,5,5,0,0.0,0.7448574542999268,0.6974685205395527,0.9071058443043964
L25->L24,5,5,0,0.0,0.5595259189605712,0.6974685205395479,0.9071058443043964
L25->L27,5,5,0,0.0,0.6804140090942383,0.7204024303816021,0.9071058443043964
L25->L29,5,5,0,0.0,0.6121234893798828,0.6974685205395479,0.9071058443043964
L25->L30,5,5,0,0.0,0.721755576133728,0.7555666051057447,0.9071058443043964
L25->L31,5,5,0,0.0,0.6603662252426148,0.6974685205395479,0.9071058443043964
L25->L32,5,5,0,0.0,0.6347270846366883,0.6974685205395477,0.9071058443043964
L25->L33,5,5,0,0.0,0.6347270846366883,0.6974685205395477,0.9071058443043964
L25->L34,5,5,0,0.0,0.47279858589172363,0.6974685205395479,0.9071058443043964
L25->L35,5,5,0,0.0,0.47279858589172363,0.6974685205395479,0.9071058443043964
L25->L36,5,5,0,0.0,0.5166399955749512,0.6974685205395479,0.9071058443043964
L25->L37,5,5,0,0.0,0.5166399955749512,0.6974685205395479,0.9071058443043964
L25->L38,5,5,0,0.0,0.6692195892333984,0.6974685205395483,0.9071058443043964
L26->L01,5,5,0,0.0,0.46768171191215513,0.6974685205395479,0.9071058443043964
L26->L02,5,5,0,0.0,0.4478538691997528,0.6974685205395479,0.9071058443043964
L26->L03,5,5,0,0.0,0.6011120915412903,0.6974685205395472,0.9071058443043964
L26->L04,5,5,0,0.0,0.49362037181854246,0.6974685205395478,0.9071058443043964
L26->L05,5,5,0,0.0,0.49801006317138674,0.700372278876728,0.9071058443043964
L26->L06,5,5,0,0.0,0.43765689730644225,0.6974685205395479,0.9071058443043964
L26->L07,5,5,0,0.0,0.5903983235359191,0.7204024303816018,0.9071058443043964
L26->L08,5,5,0,0.0,0.5318766593933105,0.6974685205395483,0.9071058443043964
L26->L09,5,5,0,0.0,0.46057975888252256,0.6974685205395479,0.9071058443043964
L26->L10,5,5,0,0.0,0.6072661280632019,0.700372278876728,0.9071058443043964
L26->L11,5,5,0,0.0,0.5697075366973877,0.9232477665188681,0.9071058443043964
L26->L12,5,5,0,0.0,0.4848861753940582,0.6974685205395487,0.9071058443043964
L26->L13,5,5,0,0.0,0.45034792423248293,0.697468520539548,0.9071058443043964
L26->L14,5,5,0,0.0,0.5757500648498535,0.6974685205395479,0.9071058443043964
L26->L15,5,5,0,0.0,0.5734068036079407,0.6974685205395482,0.9071058443043964
L26->L16,5,5,0,0.0,0.636273193359375,0.6974685205395488,0.9071058443043964
L26->L17,5,5,0,0.0,0.6321498036384583,0.6974685205395492,0.9071058443043964
L26->L18,5,5,0,0.0,0.5652995467185974,0.6974685205395488,0.9071058443043964
L26->L19,5,5,0,0.0,0.6191758513450623,0.6974685205395482,0.9071058443043964
L26->L20,5,5,0,0.0,0.51124227643013,0.6974685205395483,0.9071058443043964
L26->L21,5,5,0,0.0,0.6005623459815979,0.6974685205395487,0.9071058443043964
L26->L22,5,5,0,0.0,0.5779237866401672,0.697468520539548,0.9071058443043964
L26->L23,5,5,0,0.0,0.7448574542999268,0.6974685205395527,0.9071058443043964
L26->L24,5,5,0,0.0,0.5595259189605712,0.6974685205395479,0.9071058443043964
L26->L27,5,5,0,0.0,0.6804140090942383,0.7204024303816021,0.9071058443043964
L26->L29,5,5,0,0.0,0.6121234893798828,0.6974685205395479,0.9071058443043964
L26->L30,5,5,0,0.0,0.721755576133728,0.7555666051057447,0.9071058443043964
L26->L31,5,5,0,0.0,0.6603662252426148,0.6974685205395479,0.9071058443043964
L26->L32,5,5,0,0.0,0.6347271084785462,0.6974685205395477,0.9071058443043964
L26->L33,5,5,0,0.0,0.6347270965576172,0.6974685205395477,0.9071058443043964
L26->L34,5,5,0,0.0,0.4727985918521881,0.6974685205395479,0.9071058443043964
L26->L35,5,5,0,0.0,0.47279858589172363,0.6974685205395479,0.9071058443043964
L26->L36,5,5,0,0.0,0.5166399955749512,0.6974685205395479,0.9071058443043964
